"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.489460375E0,-1.038061925E1,-8.915963066E-1,-1.193458230E0,1.048697013E1
1.499406375E0,-9.755847182E0,-6.318840373E-1,-2.933819988E0,1.020701383E1
1.509352375E0,-9.183156263E0,-6.206094360E-1,-4.169320868E0,1.010439268E1
1.519298375E0,-8.846588776E0,-8.784599519E-1,-4.473765507E0,9.952306399E0
1.529244375E0,-8.677596642E0,-1.331218046E0,-4.228314596E0,9.744304454E0
1.539190375E0,-8.710230537E0,-1.686731097E0,-3.575910341E0,9.565579573E0
1.549136375E0,-8.735674696E0,-1.836505187E0,-2.570994995E0,9.289498316E0
1.559082375E0,-8.485358317E0,-1.835340421E0,-1.786482841E0,8.863481324E0
1.569028375E0,-7.364125480E0,-1.259264549E0,-1.717013242E0,7.665782789E0
1.578974375E0,-5.643504506E0,-1.334574348E-1,-2.091592308E0,6.020109001E0
1.588920375E0,-4.142549099E0,1.044191093E0,-2.637254473E0,5.020573596E0
1.598866375E0,-3.001302704E0,1.764739970E0,-3.377868070E0,4.850991423E0
1.608812375E0,-2.455389694E0,1.821482520E0,-3.886881641E0,4.945157835E0
1.618758375E0,-2.701364222E0,1.427622845E0,-3.521130116E0,4.661955914E0
1.628704333E0,-2.985039843E0,9.863931209E-1,-2.629763605E0,4.098669403E0
1.638650333E0,-3.118682050E0,5.647533238E-1,-1.958968102E0,3.725946869E0
1.648596333E0,-3.236949003E0,1.908361620E-1,-1.607867360E0,3.619322414E0
1.658542333E0,-3.135674351E0,-6.578234553E-2,-1.455124639E0,3.457480104E0
1.668488333E0,-2.708036188E0,-1.269986004E-1,-1.524744512E0,3.110375293E0
1.678434333E0,-2.334734738E0,-1.711789924E-1,-1.689577521E0,2.887033208E0
1.688380333E0,-2.214537180E0,-4.356111342E-1,-1.733964320E0,2.846149020E0
1.698326333E0,-2.228136196E0,-5.847233194E-1,-1.373933710E0,2.682197999E0
1.708272333E0,-2.123773191E0,-4.218555593E-1,-7.579774886E-1,2.294102123E0
1.718218333E0,-1.751260091E0,-2.670639735E-1,-2.088502640E-1,1.783775072E0
1.728164333E0,-1.266126549E0,-1.582127917E-1,-9.304089546E-2,1.279360908E0
1.738110333E0,-7.930908226E-1,-1.815975612E-1,-1.585635881E-1,8.289228786E-1
1.748056333E0,-3.133451240E-1,-3.957775623E-1,-1.532946986E-1,5.275645080E-1
1.758002333E0,2.413636152E-1,-4.054307306E-1,-3.645288724E-1,5.962480783E-1
1.767948333E0,7.077508564E-1,-1.359734917E-1,-8.795434409E-1,1.137100141E0
1.777894333E0,5.793787085E-1,9.453661323E-2,-1.275874735E0,1.404447648E0
1.787840333E0,2.242232517E-1,-5.956090808E-2,-1.390242764E0,1.409467457E0
1.797786333E0,-1.291163888E-1,-4.188647085E-1,-1.217412518E0,1.293913415E0
1.807732333E0,-4.570752396E-1,-6.893487185E-1,-9.493896013E-1,1.259150525E0
1.817678333E0,-6.531748458E-1,-7.380302972E-1,-4.787355191E-1,1.095679605E0
1.827624333E0,-7.067954944E-1,-6.618252897E-1,1.613141549E-1,9.816286679E-1
1.837570333E0,-6.325327858E-1,-4.783232903E-1,3.913903598E-1,8.843513493E-1
1.847516333E0,-5.459814227E-1,-2.522617471E-1,1.862425163E-1,6.296173265E-1
1.857462333E0,-2.608291606E-1,-5.839614272E-3,-3.953226854E-1,4.736517473E-1
1.867408333E0,-9.034083400E-2,2.246903712E-1,-9.790554500E-1,1.008561750E0
1.877354333E0,-2.104892385E-1,3.426193553E-1,-1.259460431E0,1.322094671E0
1.887300333E0,-2.310741785E-1,3.024407977E-1,-1.170278698E0,1.230616895E0
1.897246333E0,-2.355048696E-1,2.794998318E-1,-7.037843245E-1,7.930290506E-1
1.907192333E0,-4.291367316E-1,2.957878357E-1,-2.110405578E-1,5.623049841E-1
1.917138333E0,-4.337480651E-1,2.632077348E-1,1.181097362E-1,5.209276393E-1
