"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.915416637E-3,-3.976282060E-1,-1.152053511E-1,-6.260895196E-1,7.505788098E-1
1.586141670E-2,-2.712038022E-1,-1.088751554E-1,9.964167103E-3,2.924116729E-1
2.580741653E-2,-2.153934810E-1,-6.501168251E-2,5.080779435E-1,5.556654274E-1
3.575441660E-2,4.173289374E-2,-5.878673673E-2,8.118227434E-1,8.150175959E-1
4.570041667E-2,1.830881992E-1,-6.712778986E-2,7.564331659E-1,7.811648759E-1
5.564641673E-2,-1.797426783E-2,3.301864207E-2,3.286935534E-1,3.308364507E-1
6.559241656E-2,-3.128896624E-1,1.144200701E-1,-1.607523836E-2,3.335420612E-1
7.553841663E-2,-3.958474365E-1,1.360565221E-1,-1.163566679E-1,4.344484369E-1
8.548541670E-2,-2.728295474E-1,1.330545616E-1,-6.078348778E-2,3.095708493E-1
9.543141653E-2,-2.126410870E-1,8.806316078E-2,6.772128224E-2,2.399114925E-1
1.053774166E-1,-2.032822528E-1,1.203538245E-1,1.507049668E-1,2.802154607E-1
1.153234167E-1,-2.925415712E-1,1.547342831E-1,1.581823862E-1,3.668036758E-1
1.252694167E-1,-3.709936271E-1,1.032635826E-1,1.998971535E-1,4.338876707E-1
1.352154166E-1,-3.599016783E-1,1.155760646E-1,2.180087578E-1,4.363655156E-1
1.451624166E-1,-3.260397215E-1,1.726986837E-1,6.496724367E-2,3.746297881E-1
1.551084167E-1,-3.498319689E-1,2.135116643E-1,-5.585143447E-2,4.136290850E-1
1.650544165E-1,-3.253932753E-1,2.259481072E-1,1.526649535E-2,3.964421731E-1
1.750004166E-1,-3.635100681E-1,1.549617398E-1,1.457419963E-1,4.211810061E-1
1.849462916E-1,-3.663094592E-1,1.307127517E-1,2.197271814E-1,4.467084929E-1
1.948932917E-1,-3.074528848E-1,8.468405485E-2,3.035533766E-1,4.402764109E-1
2.048392915E-1,-3.953823270E-1,-4.557846129E-2,3.377836349E-1,5.220175904E-1
2.147852916E-1,-5.517249964E-1,-1.440081507E-1,3.674542344E-1,6.783519982E-1
2.247312916E-1,-5.963937406E-1,-1.493191767E-1,4.498238882E-1,7.617894989E-1
2.346772917E-1,-4.974215757E-1,-9.527511656E-2,4.507068177E-1,6.779691788E-1
2.446232915E-1,-2.671117745E-1,-3.001434267E-2,4.007260609E-1,4.825255814E-1
2.545702916E-1,-1.084428635E-1,7.396435440E-2,4.234208590E-1,4.433010311E-1
2.645162917E-1,-4.707487341E-2,1.644114250E-1,4.170959258E-1,4.507950440E-1
2.744622917E-1,1.753093924E-2,1.955086720E-1,2.741869055E-1,3.372082944E-1
2.844082916E-1,1.657581484E-1,2.252686608E-1,1.391086956E-1,3.123667116E-1
2.943542916E-1,3.198991218E-1,2.153126067E-1,3.077038765E-2,3.868356027E-1
3.043012917E-1,3.128039276E-1,1.688594019E-1,3.531652473E-2,3.572212923E-1
