"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.156482500E-1,9.512317666E-1,1.140346801E0,3.960313314E-1,1.536903873E0
3.255952501E-1,4.906356993E-1,1.068526620E0,6.366366541E-1,1.337078441E0
3.355412500E-1,7.001689911E-1,1.407249391E0,9.150535816E-1,1.818766209E0
3.454882500E-1,7.903673358E-1,1.780273683E0,9.342213392E-1,2.160283413E0
3.554342501E-1,4.824493415E-1,1.794212860E0,6.292174146E-1,1.961599274E0
3.653802499E-1,1.492257674E-1,1.526180588E0,2.627095520E-1,1.555799417E0
3.753272500E-1,-4.326988919E-2,1.214351501E0,6.969559461E-2,1.217119274E0
3.852732501E-1,-1.288011690E-1,1.046723523E0,7.384624064E-2,1.057200615E0
3.952202501E-1,1.764102770E-1,1.061381907E0,8.431714207E-2,1.079241178E0
4.051662500E-1,7.559172222E-1,1.296269823E0,-2.107339445E-1,1.515300332E0
4.151122500E-1,7.724907164E-1,1.382716228E0,-6.793610895E-1,1.723420310E0
4.250592501E-1,4.357611153E-1,1.117792920E0,-1.023516508E0,1.577001841E0
4.350052499E-1,2.119909862E-1,7.247998023E-1,-1.036317233E0,1.282274674E0
4.449522500E-1,8.357878491E-2,4.276296848E-1,-8.208531833E-1,9.293290639E-1
4.548982501E-1,-1.279225335E-1,2.399194443E-1,-4.364522561E-1,5.142140471E-1
4.648452501E-1,-2.188583948E-1,2.360485876E-1,-2.272344947E-1,3.940221418E-1
4.747912500E-1,-1.157919730E-1,4.136969393E-1,-3.697328943E-1,5.667939235E-1
4.847372500E-1,1.460558822E-1,6.193709958E-1,-4.221666312E-1,7.636605369E-1
4.946842501E-1,3.984575605E-1,5.911932635E-1,-4.534132746E-1,8.449032488E-1
5.046302499E-1,3.267131746E-1,3.195333785E-1,-6.313794225E-1,7.794119922E-1
5.145772500E-1,2.283595721E-1,2.469934058E-1,-7.315547982E-1,8.051870959E-1
5.245232501E-1,3.651231688E-1,3.214401555E-1,-8.118031552E-1,9.463947722E-1
5.344692501E-1,4.828267428E-1,3.536846262E-1,-1.066442380E0,1.222912028E0
5.444162500E-1,3.028384814E-1,3.506469977E-1,-1.180316613E0,1.267995177E0
5.543622500E-1,3.139381047E-1,3.041300583E-1,-9.043563929E-1,1.004446470E0
5.643092501E-1,3.826268088E-1,2.611343122E-1,-5.489880610E-1,7.183190759E-1
5.742552499E-1,1.890506416E-1,1.524842745E-1,-5.362829384E-1,5.887197883E-1
5.842012500E-1,1.133729799E-1,1.350660038E-1,-7.563312051E-1,7.766164753E-1
5.941482501E-1,1.850037105E-1,2.807920665E-1,-9.076542225E-1,9.679394326E-1
6.040942501E-1,1.550803652E-1,4.780297601E-1,-1.040995298E0,1.155955700E0
6.140412500E-1,1.428036974E-1,4.194231176E-1,-8.925488180E-1,9.964697888E-1
6.239872500E-1,1.001249434E-1,4.408280200E-1,-5.484229276E-1,7.107193926E-1
6.339342501E-1,4.990605868E-2,4.251107043E-1,-3.752447721E-1,5.692261103E-1
6.438802499E-1,2.716477521E-1,4.703330702E-1,-1.530733815E-1,5.643023642E-1
6.538262500E-1,3.643731172E-1,6.755223924E-1,-3.347668371E-1,8.373572155E-1
6.637732501E-1,-4.123602659E-3,9.813879043E-1,-6.595056993E-1,1.182407286E0
6.737192501E-1,-3.589072862E-1,1.546643504E0,-3.616564277E-1,1.628409021E0
6.836662500E-1,-5.354036634E-1,2.312679040E0,2.284814134E-1,2.384815545E0
6.936122500E-1,-8.794496662E-1,3.204306922E0,7.565785423E-1,3.407847657E0
7.035582501E-1,-7.809272984E-1,4.494097445E0,1.567170447E0,4.823150682E0
7.135052499E-1,-3.028699833E-1,6.248513571E0,3.028424137E0,6.950324081E0
7.234512500E-1,4.664397747E-1,8.505960982E0,4.349913293E0,9.565076265E0
7.333982501E-1,1.833889288E0,1.197216586E1,4.061678891E0,1.277470707E1
7.433442501E-1,2.567517071E0,1.630783066E1,3.287416906E0,1.683284274E1
7.532902500E-1,2.116607866E0,2.079213519E1,3.497037249E0,2.119014356E1
7.632372500E-1,1.105442870E0,2.519637262E1,5.382611099E0,2.578859631E1
7.731832501E-1,-1.071985395E-1,2.957277965E1,9.745884111E0,3.113748617E1
7.831302499E-1,-3.095619754E-1,3.394293951E1,1.565636079E1,3.738101931E1
7.930762500E-1,9.328462203E-1,3.856117568E1,2.048939209E1,4.367664892E1
8.030232501E-1,3.727287445E0,4.265265023E1,2.138395527E1,4.785827814E1
8.129692499E-1,5.275985953E0,4.322018566E1,1.941348102E1,4.767288246E1
8.229152500E-1,5.125876232E0,3.997127150E1,1.808025621E1,4.416868593E1
8.328622500E-1,2.797971627E0,3.309666965E1,1.856444894E1,3.805071552E1
8.428082501E-1,3.534850169E-1,2.430783207E1,1.788401196E1,3.018001881E1
8.527552499E-1,3.517172574E-1,1.579375282E1,1.453946425E1,2.147003385E1
8.627012500E-1,1.801058196E0,7.715403977E0,9.565070661E0,1.242021924E1
8.726472501E-1,5.698440267E0,7.100636494E-1,4.813131471E0,7.492839677E0
8.825935833E-1,1.034802219E1,-7.206891512E0,2.642081349E0,1.288415470E1
8.925395834E-1,8.935886284E0,-1.595644691E1,2.286551927E0,1.843058820E1
9.024865835E-1,3.026870824E0,-2.496911942E1,2.495178242E0,2.527537905E1
9.124325833E-1,-1.227354247E0,-3.329633569E1,1.042885995E0,3.333526632E1
9.223785833E-1,-2.979397573E0,-3.840633908E1,-2.615958914E0,3.861045107E1
9.323255834E-1,-3.379366419E0,-3.864754608E1,-6.117214344E0,3.927433318E1
9.422715832E-1,-2.533468734E0,-3.592074383E1,-5.875719659E0,3.648619442E1
9.522185833E-1,-1.735395133E-2,-3.148274224E1,-1.804469608E0,3.153441724E1
9.621645834E-1,2.540324010E0,-2.708114073E1,2.663016136E0,2.733007655E1
9.721115835E-1,2.145199143E0,-2.447480750E1,6.303254035E0,2.536432717E1
9.820575833E-1,1.453247536E0,-2.244875897E1,9.095767286E0,2.426503019E1
9.920035833E-1,5.154436811E-1,-1.971421034E1,9.782744958E0,2.201403803E1
1.001950583E0,5.941992806E-1,-1.665273335E1,7.363172969E0,1.821765400E1
1.011896583E0,2.297016177E-1,-1.359569674E1,4.281005026E0,1.425562124E1
1.021843583E0,-1.080544841E0,-1.091695745E1,1.876322386E0,1.112960569E1
1.031789583E0,-1.735654458E0,-8.486381580E0,1.000208410E0,8.719609256E0
1.041736583E0,-1.732274767E0,-6.505890462E0,7.949666094E-1,6.779333189E0
1.051682583E0,-1.661544654E0,-4.954364533E0,-1.653791392E-1,5.228174521E0
1.061628583E0,-1.572938725E0,-3.040140495E0,-1.273697816E0,3.652245418E0
1.071575583E0,-1.413480038E0,-1.494102763E0,-6.859905895E-1,2.168144823E0
1.081521583E0,-9.640400194E-1,-4.404543829E-1,1.197039649E0,1.598836185E0
1.091468583E0,-7.257388651E-1,-1.212273985E-1,1.696208264E0,1.848922783E0
1.101414583E0,-7.006401305E-1,2.582259071E-1,4.850814291E-1,8.904387707E-1
1.111360583E0,2.953850905E-1,8.479351473E-1,-6.741746823E-1,1.122834746E0
1.121307583E0,1.226208119E0,1.033045131E0,-1.250949808E0,2.033628289E0
1.131253583E0,1.056010144E0,6.225776088E-1,-1.274298910E0,1.768218882E0
1.141200583E0,2.337045667E-1,-7.417836249E-2,-8.937772449E-1,9.267998800E-1
1.151146583E0,-5.188572491E-1,-9.109991223E-1,-4.556606519E-1,1.143135545E0
1.161093583E0,-1.004338153E0,-1.486468638E0,-1.953496643E-1,1.804562448E0
1.171039583E0,-1.026594410E0,-1.715311702E0,3.278440626E-1,2.025752217E0
1.180985583E0,-8.765590221E-1,-1.887916830E0,8.505336499E-1,2.248553572E0
1.190932583E0,-1.277914828E0,-2.401942635E0,7.900687623E-1,2.833126079E0
1.200878583E0,-1.763294977E0,-2.971793561E0,3.278580594E-1,3.471059932E0
1.210825583E0,-1.856131658E0,-3.258388404E0,2.681381436E-1,3.759550211E0
1.220771583E0,-1.726449624E0,-3.247668704E0,4.471833587E-1,3.705125271E0
1.230717583E0,-1.506198898E0,-3.042415647E0,3.759245110E-1,3.415588870E0
1.240664583E0,-8.646678320E-1,-2.426148353E0,-4.750625174E-2,2.576063496E0
1.250610583E0,-8.046185352E-2,-1.854678333E0,2.024235527E-1,1.867426337E0
1.260557583E0,3.025052632E-1,-1.670317962E0,1.019467896E0,1.980097553E0
1.270503583E0,2.648257325E-1,-1.773467524E0,1.511040977E0,2.344901824E0
1.280450583E0,2.186944352E-1,-1.892359545E0,1.398413079E0,2.363135849E0
1.290396583E0,2.309711761E-1,-2.102808437E0,4.615944429E-1,2.165229881E0
1.300342583E0,2.437165713E-1,-2.245017400E0,-5.812494520E-1,2.331812990E0
1.310289583E0,4.645134826E-1,-2.295048516E0,-1.091451799E0,2.583464243E0
1.320235583E0,6.535880247E-1,-2.235080057E0,-8.932966769E-1,2.494140958E0
1.330182583E0,7.864974292E-1,-2.120440131E0,-3.226177847E-1,2.284497055E0
1.340128583E0,7.770401426E-1,-1.956779489E0,2.531084239E-1,2.120575683E0
1.350074583E0,8.303712809E-1,-1.962569402E0,6.986533928E-1,2.242612692E0
1.360021583E0,6.525529213E-1,-2.022653051E0,5.093825305E-1,2.185502515E0
1.369967583E0,5.215189382E-1,-2.033608979E0,8.196394840E-2,2.101015367E0
1.379914583E0,4.411631385E-1,-2.062769628E0,-1.392233559E-1,2.114007237E0
1.389860583E0,2.077068592E-1,-2.204680967E0,-2.701261238E-1,2.230858227E0
1.399807583E0,-1.699961007E-2,-2.268716165E0,-5.302605987E-2,2.269399433E0
1.409753583E0,-1.946547227E-1,-2.076093094E0,3.780201530E-1,2.119186691E0
1.419699583E0,-3.625605534E-1,-2.023614918E0,8.112239885E-1,2.210102226E0
1.429646583E0,-4.427823056E-1,-2.000876266E0,1.022625393E0,2.290267385E0
1.439592583E0,-4.407987839E-1,-1.858342783E0,8.094183683E-1,2.074343164E0
1.449539583E0,-5.706872610E-1,-1.907233692E0,5.835170388E-1,2.074540055E0
1.459485583E0,-6.127500108E-1,-1.972603224E0,4.348311156E-1,2.110853892E0
1.469431583E0,-6.464820497E-1,-1.949921290E0,1.741979098E-1,2.061668496E0
1.479378583E0,-9.158956537E-1,-1.812057393E0,-1.179371520E-1,2.033795962E0
1.489324583E0,-1.004235242E0,-1.585522225E0,-2.178473564E-1,1.889398481E0
1.499271583E0,-9.047385085E-1,-1.136910977E0,-1.573813359E-1,1.461467489E0
1.509217583E0,-8.617053401E-1,-7.557140315E-1,-1.326423695E-1,1.153791051E0
1.519164583E0,-9.086250796E-1,-5.192602319E-1,-1.875833559E-1,1.063211286E0
1.529110583E0,-7.515901364E-1,-2.346487641E-1,-8.204114992E-2,7.916302963E-1
1.539056583E0,-4.653980932E-1,-1.436836302E-2,1.797761536E-1,4.991205270E-1
1.549003583E0,-2.047697845E-1,1.922453409E-1,7.698620275E-1,8.194976981E-1
1.558949583E0,-1.505030186E-1,3.863343090E-1,1.488285368E0,1.544959124E0
1.568896583E0,-6.009538013E-1,3.616970658E-1,1.372101193E0,1.540984076E0
1.578842583E0,-1.113726547E0,4.796716583E-1,2.519956257E-1,1.238536845E0
1.588788583E0,-1.329236571E0,1.554927254E0,-1.119876283E0,2.332121677E0
1.598735583E0,-1.011047979E0,3.082262083E0,-1.905566651E0,3.762145907E0
1.608681583E0,-5.098985107E-1,4.646650717E0,-1.678900505E0,4.966897048E0
1.618628583E0,-1.261239665E-1,7.034292816E0,-5.858853073E-1,7.059776503E0
1.628574583E0,7.891242908E-1,1.010196668E1,1.243474728E0,1.020875494E1
1.638521583E0,1.350255118E0,1.392919503E1,2.352866369E0,1.419090001E1
1.648467583E0,1.037531626E0,1.812699768E1,2.833691098E0,1.837646109E1
1.658413583E0,1.129881235E-1,2.302286433E1,3.207189015E0,2.324545353E1
1.668360583E0,-1.573666265E-1,2.788169940E1,4.768652871E0,2.828699305E1
1.678306583E0,8.067764501E-1,2.993007727E1,8.301600210E0,3.107051625E1
1.688253583E0,1.714906490E0,2.945806430E1,1.111467753E1,3.153180161E1
1.698199583E0,3.426406099E0,2.838332501E1,1.210388609E1,3.104605379E1
1.708145583E0,5.974924690E0,2.697414604E1,1.231147511E1,3.024692875E1
1.718092583E0,8.329660413E0,2.431416110E1,1.249709965E1,2.857864889E1
1.728038583E0,8.202014526E0,1.889222280E1,1.229325986E1,2.398569079E1
1.737985583E0,5.951999511E0,1.085070381E1,1.151139708E1,1.690196244E1
1.747931583E0,2.322994844E0,8.899959236E-1,9.257215342E0,9.585636843E0
1.757878583E0,-1.286789586E0,-8.163956754E0,3.316155971E0,8.905218006E0
1.767824583E0,-2.498271419E0,-1.425050771E1,-3.698165680E0,1.493300906E1
1.777770583E0,-1.128444209E0,-1.840348444E1,-8.834942876E0,2.044548463E1
1.787717583E0,-4.675868522E-1,-2.106453358E1,-1.158455043E1,2.404443846E1
1.797663583E0,-1.307676717E0,-2.298432884E1,-1.355822194E1,2.671731223E1
1.807610583E0,-1.310842546E0,-2.360277013E1,-1.118922486E1,2.615354314E1
1.817556583E0,-1.153333174E0,-2.392742158E1,-5.361979784E0,2.454796342E1
1.827503583E0,-1.282716269E0,-2.427318381E1,2.892144324E-1,2.430877328E1
1.837449583E0,-1.185324168E0,-2.323716245E1,5.021907476E0,2.380315665E1
1.847395583E0,-6.821921651E-1,-2.124633287E1,6.177487442E0,2.213669798E1
1.857342583E0,-4.645804332E-1,-1.882405245E1,4.455660773E0,1.934977257E1
1.867288583E0,-3.681502723E-1,-1.545736718E1,1.742550956E0,1.555963427E1
1.877235583E0,-1.765069936E-1,-1.235402179E1,-2.399116091E0,1.258605447E1
1.887182750E0,-2.677385230E-1,-8.668907679E0,-5.562636344E0,1.030361914E1
1.897128750E0,-6.043967150E-2,-5.110257150E0,-6.255364169E0,8.077621059E0
1.907075750E0,1.043380907E-1,-2.712516325E0,-4.363250792E0,5.138734156E0
1.917021750E0,-4.800653586E-2,-2.283353500E0,-1.483534505E0,2.723395392E0
1.926968750E0,1.193054096E-1,-2.071079106E0,1.265520485E0,2.430050317E0
1.936914750E0,4.510646308E-1,-1.522813177E0,2.993159287E0,3.388424677E0
1.946861750E0,4.854718769E-1,-1.465025729E0,3.560278394E0,3.880407913E0
1.956807750E0,9.154075574E-2,-1.758492220E0,3.236887023E0,3.684849006E0
1.966753750E0,-6.973777496E-1,-1.944821348E0,2.075289686E0,2.928394284E0
1.976700750E0,-1.291388129E0,-1.761845013E0,6.714691025E-1,2.285312212E0
1.986646750E0,-9.503592890E-1,-1.081784597E0,-3.514293551E-2,1.440373465E0
1.996593750E0,-6.492523508E-2,-3.852671921E-1,-6.275185061E-1,7.392060409E-1
2.006539750E0,7.012189317E-1,3.116220957E-1,-5.156180012E-1,9.244880983E-1
2.016485750E0,1.077716908E0,6.064299381E-1,-1.735458174E-3,1.236622018E0
2.026432750E0,1.070141256E0,6.995573723E-1,6.113579714E-1,1.417159622E0
2.036378750E0,4.819692120E-1,4.088998836E-1,1.053878760E0,1.228883183E0
2.046325750E0,-7.493687427E-2,-2.772527468E-1,1.045917192E0,1.084632377E0
2.056271750E0,-2.666842700E-1,-6.594448882E-1,4.199002504E-1,8.260171189E-1
2.066218750E0,3.815295422E-1,-2.119089425E-2,-5.877492535E-1,7.010442430E-1
2.076164750E0,1.356085669E0,1.245011376E0,-1.849122308E0,2.609267135E0
2.086110750E0,1.824556694E0,1.827708051E0,-2.546572344E0,3.626920809E0
2.096057750E0,1.804941039E0,1.481993179E0,-1.980909194E0,3.062371168E0
2.106003750E0,1.186942824E0,8.166905504E-1,-9.851798236E-1,1.745392794E0
2.115950750E0,5.203395182E-1,2.302270997E-1,4.958621599E-4,5.689973440E-1
2.125896750E0,-1.293676546E-1,-2.805435598E-1,6.034689081E-1,6.779494096E-1
2.135842750E0,-3.594553895E-1,-5.724517679E-1,6.827290857E-1,9.607435704E-1
2.145789750E0,-1.220181431E-2,-4.297802907E-1,8.705708885E-1,9.709550219E-1
2.155735750E0,5.809505862E-1,-7.687802196E-2,1.219490619E0,1.352986025E0
2.165682750E0,5.723661062E-1,-6.475908279E-2,1.098786546E0,1.240616207E0
2.175628750E0,1.462374748E-1,-4.983903497E-1,7.830415785E-1,9.396448550E-1
2.185575750E0,-2.101250849E-1,-9.148863512E-1,7.735503781E-1,1.216367450E0
2.195521750E0,-4.314085210E-1,-1.033272003E0,6.354543471E-1,1.287465173E0
2.205467750E0,-3.660865341E-1,-8.919471395E-1,2.784713248E-1,1.003561323E0
2.215414750E0,-3.061880589E-1,-7.794929034E-1,-1.040617093E-1,8.439130009E-1
2.225360750E0,-1.814431765E-1,-5.091825557E-1,-5.264014363E-1,7.545110824E-1
2.235307750E0,3.377973028E-2,-8.272055984E-2,-6.261444104E-1,6.324876156E-1
2.245253750E0,-8.331477399E-2,-6.265233099E-2,-4.855048041E-1,4.965698147E-1
2.255200750E0,-1.925913499E-1,-2.233618838E-1,-1.854361852E-1,3.483798760E-1
2.265146750E0,-1.850833240E-1,-2.860276634E-1,-2.078603303E-1,3.990909395E-1
2.275092750E0,-7.140059701E-2,-2.581615877E-1,-3.409628391E-1,4.335909458E-1
2.285039750E0,-1.221427048E-2,-3.000212198E-1,-3.334748948E-1,4.487398202E-1
2.294985750E0,3.005690857E-2,-2.370829600E-1,-3.069355158E-1,3.890002038E-1
2.304932750E0,7.306857923E-2,-1.497290665E-1,-1.451957202E-1,2.209968502E-1
2.314878750E0,1.594363033E-1,-1.536332524E-1,2.997317827E-1,3.726422582E-1
2.324824750E0,2.145965969E-1,-4.211515546E-2,6.115883883E-1,6.495119263E-1
2.334771750E0,7.161452288E-2,1.056638646E-1,4.552291640E-1,4.727865098E-1
2.344717750E0,4.744994489E-2,-2.325437665E-3,3.530373394E-1,3.562194099E-1
2.354664750E0,1.536078353E-1,-6.709855378E-2,2.214188540E-1,2.777118865E-1
2.364610750E0,-1.628736438E-2,-4.054517806E-2,9.422086358E-2,1.038593320E-1
2.374557750E0,-1.600304900E-1,-1.721010983E-1,3.242284734E-2,2.372336123E-1
2.384503750E0,-1.725209832E-1,-1.348367929E-1,2.492013144E-1,3.317314358E-1
2.394449750E0,-6.065173357E-2,2.798945189E-2,5.187345672E-1,5.230177754E-1
2.404396750E0,3.910812431E-2,4.415057123E-2,2.965298839E-1,3.023387014E-1
2.414342750E0,3.220480101E-2,1.213332331E-1,-1.271699603E-1,1.786927572E-1
2.424289750E0,1.664018172E-1,2.852347809E-1,-3.389221609E-1,4.731983476E-1
2.434235750E0,2.781571284E-1,4.532293797E-1,-1.938539465E-1,5.660102572E-1
2.444182750E0,2.238462159E-1,3.816541976E-1,5.731404237E-3,4.424928292E-1
2.454128750E0,1.211168496E-3,7.447364688E-2,5.073866565E-2,9.012326670E-2
2.464074750E0,-3.980178133E-1,-1.971827298E-1,-1.666386294E-1,4.744129440E-1
2.474021750E0,-6.414437232E-1,-2.019698453E-1,-1.614229496E-1,6.915918140E-1
2.483967750E0,-5.763607047E-1,-1.777957016E-1,2.348451940E-1,6.472675170E-1
2.493914750E0,-5.068236792E-1,-2.698875940E-1,6.306233776E-1,8.528747854E-1
2.503860750E0,-4.449008615E-1,-3.135885143E-1,7.787497222E-1,9.501187625E-1
2.513807750E0,-4.284687237E-1,-3.100258058E-1,8.010942721E-1,9.599236846E-1
2.523753750E0,-3.548061587E-1,-3.057234246E-1,9.791044935E-1,1.085357007E0
2.533699750E0,-1.962646987E-1,-3.443015993E-1,1.001573004E0,1.077131332E0
2.543646750E0,-9.669209791E-2,-3.699346232E-1,8.772695319E-1,9.569758716E-1
2.553592750E0,-7.091690437E-2,-3.580524963E-1,8.331826222E-1,9.096285392E-1
2.563539750E0,4.182291345E-2,-3.118530607E-1,7.316656029E-1,7.964521593E-1
2.573485750E0,7.556333947E-2,-4.799488163E-1,4.373273285E-1,6.536940238E-1
2.583431750E0,-7.230033275E-2,-7.295161664E-1,6.956659041E-2,7.363835181E-1
2.593378750E0,-1.341436603E-1,-8.227359867E-1,8.935824595E-2,8.383757639E-1
2.603324750E0,-1.381060443E-1,-8.063345468E-1,6.823817611E-2,8.209172489E-1
2.613271750E0,-4.078971044E-2,-6.815485328E-1,-2.522874749E-1,7.278881597E-1
2.623217750E0,1.125838159E-1,-6.326886141E-1,-8.305887973E-1,1.050165581E0
2.633164750E0,8.161560053E-2,-4.796821833E-1,-1.451791141E0,1.531160873E0
2.643110750E0,6.311692882E-2,-4.563757664E-1,-1.503203369E0,1.572222299E0
2.653056750E0,-2.269872671E-1,-6.172250676E-1,-9.708365306E-1,1.172609727E0
2.663003750E0,-8.110853364E-1,-6.320834273E-1,-3.644592905E-1,1.090971795E0
2.672949750E0,-1.252040899E0,-2.243483090E-1,3.739064176E-2,1.272531586E0
2.682896750E0,-1.065621139E0,1.114949419E0,-2.420338340E-1,1.561166550E0
2.692842750E0,4.165368224E-2,3.615396003E0,-8.856812632E-1,3.722533356E0
2.702788750E0,1.476617834E0,7.277761520E0,-1.325069114E0,7.543342835E0
2.712735750E0,3.045876614E0,1.304179819E1,-1.234452291E-1,1.339332308E1
2.722681750E0,4.148448063E0,1.947556208E1,1.999522051E0,2.001262672E1
2.732628750E0,3.786084122E0,2.404809407E1,3.287646117E0,2.456529826E1
2.742574750E0,2.683510919E0,2.510629510E1,2.868741063E0,2.541174846E1
2.752521750E0,2.492726797E0,2.349000073E1,2.878533980E0,2.379663378E1
2.762467750E0,2.313065249E0,2.239842380E1,4.444173918E0,2.295191368E1
2.772413750E0,2.275176022E0,2.191167350E1,5.586511695E0,2.272678980E1
2.782360750E0,1.860271195E0,2.070399894E1,5.362785530E0,2.146801457E1
2.792306750E0,1.289483106E0,1.739347617E1,4.188535988E0,1.793710160E1
2.802253750E0,1.103131466E0,1.239236432E1,1.420033743E0,1.252214392E1
2.812199750E0,1.839403505E0,7.490325935E0,-1.372309939E0,7.834004241E0
2.822146750E0,4.713555143E0,3.660552295E0,-1.366171678E0,6.122390893E0
2.832092750E0,6.692806066E0,-6.279827750E-1,-5.495799454E-1,6.744631459E0
2.842038750E0,4.257389876E0,-6.614976118E0,-2.143716727E0,8.153453195E0
2.851985750E0,1.167123394E0,-1.240358630E1,-3.660638834E0,1.298504550E1
2.861931750E0,-8.880546480E-1,-1.647275489E1,-1.793542185E0,1.659388707E1
2.871878750E0,-2.289166655E0,-1.945204458E1,-1.225684136E0,1.962459232E1
2.881824750E0,-2.948822482E0,-2.059147512E1,-2.928464524E0,2.100667289E1
2.891770958E0,-6.390689497E-1,-1.956132670E1,-3.817286911E0,1.994055141E1
2.901716958E0,3.242636298E-1,-1.838830741E1,-1.679295777E0,1.846767529E1
2.911662958E0,-2.114468078E0,-1.875681882E1,1.258269207E0,1.891751752E1
2.921609958E0,-4.367136267E0,-1.955292542E1,3.208384770E0,2.028996068E1
2.931555958E0,-3.828803587E0,-1.789474277E1,1.758640447E0,1.838407931E1
2.941502958E0,-9.095251854E-1,-1.418745953E1,-1.874020630E0,1.433956754E1
2.951448958E0,5.563464164E-1,-1.037974802E1,-1.846337718E0,1.055735067E1
2.961394958E0,1.861647629E0,-7.856730595E0,4.586334495E-1,8.087292017E0
2.971341958E0,2.253379795E0,-6.690511034E0,3.392057508E0,7.832414222E0
2.981287958E0,5.633339853E-1,-6.295873094E0,5.192301772E0,8.180180981E0
2.991234958E0,-7.340182301E-1,-5.802486207E0,4.267520177E0,7.240121367E0
3.001180958E0,-9.410273521E-1,-4.642467619E0,2.065469141E0,5.167610748E0
3.011127958E0,-5.801560593E-1,-3.486064364E0,-2.769109771E-2,3.534118362E0
3.021073958E0,1.924271163E-1,-2.075636426E0,-1.329256744E0,2.472290084E0
3.031019958E0,1.539879737E0,-1.670005721E-1,-1.205295918E0,1.962614849E0
3.040966958E0,1.848836818E0,1.122082438E0,-2.873541042E-1,2.181705516E0
3.050912958E0,1.158929617E0,1.354705142E0,3.717553000E-1,1.821138623E0
3.060859958E0,2.141520075E-1,5.588762873E-1,2.223172787E-1,6.384581108E-1
3.070805958E0,-3.518552517E-1,-1.864209294E-2,-1.116115354E0,1.170411522E0
3.080752958E0,-7.039841531E-1,2.520179182E-1,-1.867274551E0,2.011422623E0
3.090698958E0,-3.877325975E-1,1.165189866E0,-1.565788457E0,1.989898863E0
3.100644958E0,1.913830228E-1,2.035177202E0,-4.467894025E-1,2.092413553E0
3.110591958E0,1.162016070E0,2.231691011E0,4.883689530E-1,2.563050984E0
3.120537958E0,1.570922313E0,2.170048494E0,5.297612464E-1,2.730852313E0
3.130484958E0,1.209035432E0,1.705869618E0,-2.190600872E-2,2.090989647E0
3.140430958E0,1.370695815E0,5.176083934E-1,-1.468452197E0,2.074386011E0
3.150377958E0,-1.419258841E-1,4.255480760E-1,-2.188375568E0,2.233880424E0
3.160323958E0,-2.710571248E0,8.552447516E-1,-8.086440508E-1,2.955088032E0
