"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.107021750E0,-4.594169325E0,1.793253917E0,-2.188062596E0,5.395347006E0
1.116967750E0,-4.402894914E0,2.896436400E0,-1.363019298E0,5.443587884E0
1.126914750E0,-5.631834049E0,2.632410055E0,1.228744422E0,6.336951184E0
1.136860750E0,-7.992432775E0,1.662647000E0,3.740679030E0,8.979758144E0
1.146806750E0,-1.082852533E1,7.384010106E-1,3.568158102E0,1.142514547E1
1.156753750E0,-1.312307215E1,6.554705358E-1,1.538739238E0,1.322922457E1
1.166699750E0,-1.438185138E1,1.368708054E0,-3.481554991E-1,1.445102844E1
1.176646750E0,-1.501732561E1,2.487157032E0,-1.563421504E0,1.530197063E1
1.186592750E0,-1.649835283E1,3.205455900E0,-6.885622680E-1,1.682096048E1
1.196538750E0,-2.001718265E1,3.338322766E0,8.627391279E-1,2.031197477E1
1.206485750E0,-2.610086906E1,3.561430296E0,2.988338258E0,2.651168265E1
1.216431750E0,-3.298545327E1,5.029403606E0,4.513984995E0,3.367062650E1
1.226378750E0,-4.035419396E1,7.737201812E0,4.051155657E0,4.128846236E1
1.236324750E0,-4.825700997E1,9.714470530E0,4.514082643E0,4.943163856E1
1.246270750E0,-5.421688042E1,1.103323518E1,9.681751850E0,5.616884118E1
1.256217750E0,-5.884816524E1,1.220855827E1,2.074666490E1,6.358128302E1
1.266163750E0,-5.924056954E1,1.113278636E1,3.773903845E1,7.111693916E1
1.276110750E0,-5.082827861E1,8.412133636E0,5.656369082E1,7.650966618E1
1.286056750E0,-3.799985234E1,4.759561036E0,7.562055718E1,8.476503328E1
1.296002750E0,-2.225131487E1,-7.024037969E-1,8.816788207E1,9.093508571E1
1.305949750E0,-4.745554031E0,-5.771266168E0,8.632987298E1,8.665260968E1
1.315895750E0,1.055275075E1,-8.061442199E0,7.486062029E1,7.602933558E1
1.325842750E0,2.144410207E1,-7.382083449E0,6.387603629E1,6.778268718E1
1.335788750E0,2.906549627E1,-5.410711648E0,5.679070312E1,6.402548583E1
1.345734750E0,3.957908237E1,-3.652668495E0,5.200377478E1,6.545409338E1
1.355681750E0,5.275524023E1,-2.601858353E0,4.598267697E1,7.003064771E1
1.365627750E0,6.299493105E1,-1.182196493E0,3.956375331E1,7.439791330E1
1.375574750E0,6.641791449E1,-1.365256442E0,2.597493640E1,7.132952131E1
1.385520750E0,6.050748809E1,-2.460386724E0,1.159319612E1,6.165721219E1
1.395466750E0,4.920567627E1,-6.058535196E0,6.719834236E0,5.003059662E1
1.405413750E0,4.066675804E1,-1.084043376E1,7.115610044E0,4.268409681E1
1.415359750E0,3.422756326E1,-1.354236663E1,4.453354046E0,3.707767715E1
1.425306750E0,2.851381381E1,-1.419415810E1,-1.241728603E0,3.187559556E1
1.435252750E0,2.386813315E1,-1.466183244E1,-4.459612906E0,2.836450701E1
1.445198750E0,1.966027094E1,-1.547651564E1,-3.317429495E0,2.523993123E1
1.455145750E0,1.566881302E1,-1.515784005E1,-2.620254278E0,2.195763077E1
1.465091750E0,1.493856712E1,-1.228457441E1,-3.013279556E0,1.957425375E1
1.475038750E0,1.543911334E1,-9.030125273E0,-3.715972205E0,1.826794549E1
1.484984750E0,1.521567953E1,-6.421253770E0,-3.629861430E0,1.690932576E1
1.494930750E0,1.483673786E1,-3.817300360E0,-2.346231533E0,1.549856041E1
1.504877750E0,1.389653482E1,-1.631314695E0,-1.246005403E0,1.404732704E1
1.514823750E0,1.218099683E1,1.565761560E-1,-7.226316547E-1,1.220341741E1
1.524770750E0,1.013454620E1,1.363272482E0,-2.169012952E-1,1.022812713E1
1.534716750E0,8.527227890E0,1.643912521E0,6.573229337E-1,8.709083609E0
1.544662750E0,7.217046956E0,1.901536750E0,1.902853543E0,7.702107529E0
1.554609750E0,5.788685609E0,1.445357450E0,3.893905317E0,7.124635980E0
1.564555750E0,4.342007565E0,7.529810429E-1,5.438978258E0,7.000178186E0
1.574502750E0,2.508501708E0,-2.290939093E-2,4.782634149E0,5.400619877E0
1.584448750E0,8.450349283E-1,-7.215592754E-1,2.548644598E0,2.780345501E0
1.594396125E0,1.978381662E-1,-7.446551925E-1,3.980129528E-1,8.672171621E-1
1.604342125E0,-2.589630948E-1,-8.577666557E-1,-9.386161065E-1,1.297623102E0
1.614288125E0,-7.259046337E-1,-1.133158818E0,-1.809950641E0,2.255417427E0
1.624235125E0,-1.436754441E0,-1.450562641E0,-1.992941594E0,2.853105588E0
1.634181125E0,-1.536867106E0,-1.720920936E0,-9.847377741E-1,2.508632666E0
1.644128125E0,-1.359269332E0,-1.515510004E0,-1.661813772E-1,2.042547414E0
1.654074125E0,-1.311706911E0,-1.042962593E0,2.357573962E-1,1.692314256E0
1.664020125E0,-7.731265280E-1,-6.612996250E-1,-2.784560124E-2,1.017751050E0
1.673967125E0,3.061828695E-2,2.440113258E-1,-1.123109794E0,1.149719364E0
1.683913125E0,4.110948918E-1,9.151336884E-1,-1.583892606E0,1.874882521E0
1.693860125E0,1.198617813E-1,7.846589184E-1,-5.715243995E-1,9.781086872E-1
1.703806125E0,-4.476080858E-1,7.335302800E-1,1.029997562E0,1.341385347E0
1.713752125E0,-9.896210032E-1,4.594584185E-1,2.382679567E0,2.620613228E0
1.723699125E0,-1.116991486E0,-7.829129398E-2,2.612884448E0,2.842703756E0
1.733645125E0,-8.800773648E-1,-2.768919736E-1,1.570640477E0,1.821569884E0
1.743592125E0,-4.723708979E-1,-4.168585289E-1,1.773583299E-1,6.544931439E-1
1.753538125E0,-1.441431483E-1,-2.907025123E-1,-1.015661359E0,1.066233180E0
1.763484125E0,-1.869842356E-1,8.064421356E-2,-1.708150032E0,1.720245077E0
1.773431125E0,-8.356701739E-2,1.814975739E-1,-1.777367032E0,1.788563217E0
1.783377125E0,-6.432090707E-1,-1.283241642E-1,-9.064108121E-1,1.118823293E0
1.793324125E0,-1.252990633E0,-7.181930333E-1,3.451044220E-1,1.484885121E0
1.803270125E0,-1.361252123E0,-1.037643381E0,9.067224687E-1,1.936971028E0
1.813216125E0,-1.142221491E0,-1.034719189E0,5.324784476E-1,1.630597140E0
1.823163125E0,-8.840146606E-1,-9.862638974E-1,-1.564726603E-1,1.333672407E0
1.833109125E0,-7.607618596E-1,-8.283358651E-1,-7.237268382E-1,1.337415212E0
1.843056125E0,-6.202358720E-1,-7.063816577E-1,-8.709357548E-1,1.281482217E0
1.853002125E0,-3.888032227E-1,-6.462395364E-1,-7.912580860E-1,1.093106968E0
1.862948125E0,-3.282670721E-1,-6.410144645E-1,-7.705063176E-1,1.054674737E0
1.872895125E0,1.798813304E-1,-3.514521593E-1,-6.234763259E-1,7.379692691E-1
1.882841125E0,4.400192039E-1,-9.098735332E-2,4.855527878E-3,4.493541748E-1
1.892788125E0,2.952640714E-1,1.980685830E-2,4.437165445E-1,5.333456247E-1
1.902734125E0,3.146255180E-2,2.441621840E-2,3.705176272E-1,3.726517891E-1
1.912680125E0,-2.900726210E-1,8.235569358E-2,-1.356682305E-1,3.306515605E-1
1.922627125E0,-4.627261350E-1,3.470135379E-1,-8.378568864E-1,1.018105119E0
1.932573125E0,-6.473225138E-1,3.095439953E-1,-9.995283061E-1,1.230406744E0
1.942520125E0,-9.110926046E-1,1.602721810E-2,-5.275083143E-1,1.052906277E0
1.952466125E0,-1.162240384E0,-7.859593391E-2,3.134812910E-2,1.165316582E0
1.962413125E0,-1.196971895E0,-1.043383008E-1,2.973958200E-1,1.237769151E0
1.972359125E0,-1.083850126E0,-8.285036802E-2,3.604357849E-1,1.145211436E0
1.982305125E0,-1.321220184E0,-1.042043996E-1,4.174157320E-1,1.389502510E0
1.992252125E0,-1.693245772E0,-9.414894283E-2,5.955874095E-1,1.797406362E0
2.002198125E0,-1.873572148E0,-3.619134128E-2,3.822850756E-1,1.912517787E0
2.012145125E0,-1.870768555E0,1.361167485E-1,9.647671938E-2,1.878193417E0
2.022091125E0,-1.913527342E0,2.297236544E-1,1.803527621E-1,1.935687724E0
2.032037125E0,-1.732489067E0,4.954766822E-1,2.898301077E-1,1.825107395E0
2.041984125E0,-1.120062298E0,7.788339221E-1,5.257815949E-1,1.462042446E0
2.051930125E0,-5.910461330E-1,8.233119375E-1,8.978230065E-1,1.353980882E0
2.061877125E0,-1.653349927E-1,8.805555940E-1,1.198354688E0,1.496251240E0
2.071823125E0,-1.995362341E-3,8.064164078E-1,8.685799116E-1,1.185218320E0
2.081769125E0,-3.323747411E-2,3.432982171E-1,-2.771061279E-2,3.460148459E-1
2.091716125E0,-4.194142006E-2,-1.285253084E-1,-9.221047390E-1,9.319629752E-1
2.101662125E0,1.291480734E-1,-2.722527927E-1,-1.579220096E0,1.607711703E0
2.111609125E0,5.357370643E-1,-2.983459926E-1,-2.135530626E0,2.221827083E0
2.121555125E0,1.151639821E0,6.776221275E-2,-2.677805498E0,2.915734604E0
2.131501125E0,1.467320907E0,4.388499069E-1,-2.631500228E0,3.044735347E0
2.141448125E0,1.318568618E0,4.402924150E-1,-1.468915297E0,2.022422498E0
2.151394125E0,9.135295779E-1,1.823255396E-1,9.241582811E-2,9.361194248E-1
2.161341125E0,4.896387855E-1,-2.550064301E-1,8.766572553E-1,1.036003071E0
2.171287125E0,2.404439944E-2,-7.849343222E-1,9.986026919E-1,1.270396536E0
2.181233125E0,1.689390794E-2,-1.128779254E0,5.085732393E-1,1.238173957E0
2.191180125E0,3.321718428E-1,-9.287816745E-1,-1.145481241E-1,9.930230636E-1
2.201126125E0,6.162991610E-1,-7.640965998E-1,-3.120945873E-1,1.030083153E0
2.211073125E0,7.057070352E-1,-9.674265075E-1,1.022145556E-1,1.201825396E0
2.221019125E0,5.080177903E-1,-1.328787358E0,1.388567537E-1,1.429349194E0
2.230965125E0,3.007306698E-1,-1.847716053E0,1.269211248E-4,1.872029264E0
2.240912125E0,7.883119298E-2,-2.333722000E0,-1.763801273E-1,2.341705080E0
2.250858125E0,-3.680606637E-1,-2.649816631E0,-1.034168966E0,2.868187979E0
2.260805125E0,-5.701363436E-1,-2.046262938E0,-2.299308212E0,3.130345942E0
2.270751125E0,-1.112779810E0,-8.876891971E-1,-2.774591535E0,3.118433774E0
2.280697125E0,-1.881406540E0,-1.646289414E-1,-1.479236217E0,2.398944152E0
2.290644125E0,-2.867783874E0,-3.123758018E-1,-2.312573791E-2,2.884839300E0
2.300590125E0,-4.312327976E0,-9.826158196E-1,8.240095103E-1,4.498966336E0
2.310537125E0,-5.754027407E0,-1.499434839E0,1.073779759E0,6.042362055E0
2.320483125E0,-7.004575512E0,-1.695496657E0,1.192302089E-2,7.206866807E0
2.330430125E0,-8.111592599E0,-8.938258499E-1,-1.043396457E0,8.227121933E0
2.340376125E0,-8.551404372E0,7.263212478E-1,-1.742788938E0,8.757361051E0
2.350322125E0,-8.524934027E0,2.264385132E0,-2.460352226E0,9.157252496E0
2.360269125E0,-9.154035375E0,3.264985818E0,-2.631826503E0,1.006891289E1
2.370215125E0,-1.060676616E1,3.328232810E0,-2.271329432E0,1.134634564E1
2.380162125E0,-1.311226766E1,2.496804938E0,-1.065696641E0,1.339034382E1
2.390108125E0,-1.684688079E1,1.784159158E0,1.183671087E0,1.698239364E1
2.400054125E0,-2.039335742E1,1.889314899E0,3.296714564E0,2.074432126E1
2.410001125E0,-2.255753823E1,3.558047097E0,4.035017341E0,2.319016160E1
2.419947125E0,-2.365944368E1,6.350562102E0,3.381459430E0,2.472919696E1
2.429894125E0,-2.475297592E1,9.317087322E0,2.425519778E0,2.655938778E1
2.439840125E0,-2.795095850E1,1.214253385E1,1.693213905E0,3.052153637E1
2.449786125E0,-3.378864552E1,1.381943226E1,1.610406806E0,3.654097268E1
2.459733125E0,-4.295906772E1,1.247925395E1,6.711102589E0,4.523551897E1
2.469679125E0,-5.243218858E1,8.906502855E0,1.668735238E1,5.573982348E1
2.479626125E0,-6.080047570E1,3.940029908E0,2.872556956E1,6.736007740E1
2.489572125E0,-6.568481398E1,-2.372996578E0,4.045927076E1,7.718211250E1
2.499518125E0,-6.477410312E1,-8.862189732E0,5.035905125E1,8.252428058E1
2.509465125E0,-6.055786770E1,-1.381162857E1,5.981655770E1,8.623245909E1
2.519411125E0,-5.260492468E1,-1.842325271E1,6.936834934E1,8.898686550E1
2.529358125E0,-4.095356163E1,-2.350905564E1,8.033326798E1,9.318424680E1
2.539304125E0,-2.485482740E1,-2.387590995E1,9.504199041E1,1.010979795E2
2.549251125E0,-4.253393304E0,-2.381137306E1,1.042417563E2,1.070112919E2
2.559197125E0,1.593298204E1,-2.207853433E1,1.021936216E2,1.057584885E2
2.569143125E0,4.034145171E1,-1.570332446E1,9.488058855E1,1.042897560E2
2.579090125E0,6.596968565E1,-1.006268976E1,8.400615206E1,1.072860230E2
2.589036125E0,8.224234179E1,-3.228750622E0,6.432167832E1,1.044581539E2
2.598982333E0,9.085858360E1,4.168718020E0,4.141012626E1,9.993727523E1
2.608928334E0,9.299058134E1,6.893555598E0,2.022582066E1,9.541411399E1
2.618874333E0,8.552893541E1,6.023137906E0,4.196708057E0,8.584340011E1
2.628821333E0,7.365231422E1,3.083266634E0,-3.771629512E0,7.381324483E1
2.638767333E0,6.225794799E1,-6.498034143E-1,-4.917171564E0,6.245520722E1
2.648714333E0,5.128908598E1,-3.995525832E0,-4.491542212E0,5.164018318E1
2.658660333E0,4.054451849E1,-6.602446119E0,-3.133701793E0,4.119794123E1
2.668606333E0,2.981334814E1,-9.575814920E0,-1.254227757E-1,3.131369811E1
2.678553334E0,2.093936574E1,-1.224371991E1,2.303877227E0,2.436541740E1
2.688499333E0,1.410601366E1,-1.475581357E1,3.843958400E0,2.077232947E1
2.698446333E0,9.344096780E0,-1.561248445E1,3.502887973E0,1.852922124E1
2.708392333E0,8.707962987E0,-1.320368420E1,1.254220741E0,1.586628393E1
2.718339333E0,1.222385224E1,-9.011172109E0,-2.813677833E0,1.544475864E1
2.728285333E0,1.444982760E1,-5.569043139E0,-8.495320219E0,1.766301856E1
2.738231333E0,1.410733630E1,-2.655123564E0,-1.057990288E1,1.783258152E1
2.748178333E0,1.356659281E1,-3.903338045E-1,-7.900446718E0,1.570419878E1
2.758124333E0,1.227443768E1,1.548758442E0,-4.513374546E0,1.316932127E1
2.768071333E0,9.209565212E0,2.981250263E0,-1.583604923E0,9.808758794E0
2.778017333E0,5.939478868E0,3.287318673E0,2.048141649E0,7.090751547E0
2.787963333E0,4.052680903E0,3.509952579E0,5.613523493E0,7.762450361E0
2.797910333E0,3.394386162E0,3.868682767E0,6.976985425E0,8.669884047E0
2.807856333E0,3.092979737E0,4.346331874E0,5.163227077E0,7.424017662E0
2.817803333E0,2.714099166E0,4.451374764E0,1.291407863E0,5.371108437E0
2.827749333E0,1.575290037E0,3.435826841E0,-2.079019625E0,4.313788055E0
2.837695333E0,5.646424460E-1,1.944648271E0,-2.407903286E0,3.146184391E0
2.847642333E0,-3.263695045E-1,7.646737200E-1,-5.364890528E-1,9.894763541E-1
2.857588333E0,-1.521534390E0,-1.853830487E-1,8.454570973E-1,1.750494638E0
2.867535333E0,-2.770304649E0,-9.209639472E-1,1.399291331E0,3.237403075E0
2.877481333E0,-3.085072839E0,-1.154599389E0,1.842271711E0,3.774220347E0
2.887427333E0,-2.769386929E0,-1.143481493E0,1.426339381E0,3.318357713E0
2.897374333E0,-2.135801059E0,-5.527665317E-1,-1.112051539E0,2.470598233E0
2.907320333E0,-1.126026750E0,6.247843480E-1,-4.748869987E0,4.920371721E0
2.917267333E0,-3.366812520E-1,1.499587451E0,-6.398466586E0,6.580462859E0
2.927213333E0,1.457803869E-1,1.731489778E0,-4.505653297E0,4.829101408E0
2.937160333E0,-6.571329723E-1,1.015527458E0,-3.436139667E-1,1.257453903E0
2.947106333E0,-2.265340567E0,-2.383044434E-1,2.927834194E0,3.709551180E0
2.957052333E0,-3.560083390E0,-1.246964931E0,4.193948171E0,5.640772690E0
2.966999333E0,-3.829388016E0,-1.483219340E0,3.662964857E0,5.502859596E0
2.976945333E0,-2.863542303E0,-1.330441536E0,2.578742555E0,4.076746542E0
2.986892333E0,-1.603877513E0,-8.095832598E-1,5.768769407E-1,1.886964529E0
2.996838333E0,-2.539818335E-1,7.203196657E-1,-1.406631925E0,1.600618807E0
3.006784333E0,7.940188488E-1,1.828748855E0,-1.880780303E0,2.740825215E0
3.016731333E0,9.387292501E-1,1.665315669E0,-1.360216727E0,2.346205112E0
3.026677333E0,-2.273744624E-3,8.123010457E-1,-4.356128883E-1,9.217357252E-1
3.036624333E0,-7.176574284E-1,-2.466378951E-1,1.068276944E0,1.310373254E0
3.046570333E0,-1.376766394E0,-1.087162866E0,1.970398239E0,2.638158074E0
3.056516333E0,-2.088233375E0,-1.767645451E0,2.059684052E0,3.424556536E0
3.066463333E0,-2.049037004E0,-1.976279953E0,1.628577029E0,3.279710084E0
3.076409333E0,-1.075659054E0,-1.436465004E0,2.880209974E-1,1.817534100E0
3.086356333E0,3.505265085E-1,-2.958264273E-1,-1.124113176E0,1.214089181E0
3.096302333E0,1.281559982E0,5.089545143E-1,-2.171993862E0,2.572739401E0
3.106249333E0,1.336213176E0,4.006734359E-1,-1.957098162E0,2.403380551E0
3.116195333E0,4.391874374E-1,-6.811509222E-1,-5.650070930E-1,9.879702420E-1
3.126141333E0,-8.872825963E-1,-1.948169464E0,6.380598664E-1,2.233775964E0
