"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.315573333E-1,-9.322788942E-1,1.084190726E-1,2.263971003E-1,9.654813716E-1
9.415043332E-1,-7.699420613E-1,3.228803247E-1,2.172310781E-1,8.627003090E-1
9.514503332E-1,-5.581504286E-1,3.404757661E-1,-1.205157924E-1,6.648155417E-1
9.613973333E-1,-4.040616050E-1,4.434733003E-1,-4.429770179E-1,7.457633587E-1
9.713433331E-1,-3.048553323E-1,6.680566674E-1,-5.103568228E-1,8.942597895E-1
9.812903332E-1,7.423939280E-2,8.344614083E-1,-4.955088419E-1,9.733274586E-1
9.912363333E-1,1.499659518E-1,7.998277652E-1,-4.209603506E-1,9.161996821E-1
1.001181625E0,-2.403490685E-2,6.301883447E-1,-3.043985186E-1,7.002667240E-1
1.011128625E0,-2.394531289E-1,4.198552269E-1,-1.216513216E-1,4.984127371E-1
1.021074625E0,-4.176258297E-1,2.388932580E-1,9.112761341E-2,4.896790421E-1
1.031021625E0,-5.673623514E-1,5.181977928E-2,1.690148648E-1,5.942653884E-1
1.040967625E0,-6.681023488E-1,6.996661305E-2,9.937459946E-2,6.790665552E-1
1.050914625E0,-5.448688437E-1,3.521006155E-1,2.101992166E-1,6.819388616E-1
1.060860625E0,-2.530230546E-1,7.195881790E-1,3.350535699E-1,8.331198642E-1
1.070807625E0,-1.517972267E-1,1.074821148E0,4.212187976E-1,1.164348819E0
1.080753625E0,-1.457459432E-1,1.339976590E0,4.690308221E-1,1.427154180E0
1.090700625E0,1.410301638E-1,1.495564567E0,5.684575349E-1,1.606159036E0
1.100646625E0,3.280224393E-1,1.540363594E0,8.635180501E-1,1.796101931E0
1.110592625E0,3.452454861E-1,1.328918921E0,1.230313815E0,1.843608426E0
1.120539625E0,3.142075883E-1,9.432500249E-1,1.380256305E0,1.701045115E0
1.130485625E0,4.818424371E-1,6.670339894E-1,1.070937427E0,1.350560421E0
1.140432625E0,3.745720500E-1,6.938370413E-1,6.131957513E-1,9.988608962E-1
1.150378625E0,-2.538364023E-2,7.779819828E-1,3.208203506E-1,8.419180436E-1
1.160325625E0,-6.978381447E-2,8.796738338E-1,3.540956855E-1,9.508309993E-1
1.170271625E0,3.824139702E-1,1.191178985E0,5.893537295E-1,1.382926476E0
1.180218625E0,7.598099329E-1,1.682704119E0,8.329843285E-1,2.025504179E0
1.190164625E0,1.230227715E0,2.412886283E0,9.266300453E-1,2.862537980E0
1.200111625E0,1.585210861E0,3.208695842E0,9.541825640E-1,3.703928569E0
1.210057625E0,1.697504299E0,3.516812532E0,5.909810096E-1,3.949525261E0
1.220003625E0,1.812879804E0,2.852658296E0,-5.154263587E-1,3.419043268E0
1.229950625E0,1.899805681E0,1.792374496E0,-1.810368279E0,3.177939783E0
1.239896625E0,1.680756558E0,1.302014127E0,-2.373456900E0,3.186452738E0
1.249843625E0,1.121811273E0,1.411917808E0,-1.655004835E0,2.447654680E0
1.259789625E0,7.880505958E-1,1.687562571E0,1.528592272E-1,1.868758174E0
1.269736625E0,3.715837208E-1,1.598593676E0,1.941173124E0,2.541993175E0
1.279682625E0,-1.798231140E-1,1.277231289E0,2.980365579E0,3.247496744E0
1.289629625E0,-1.345069661E0,9.884501714E-1,3.167391403E0,3.580309265E0
1.299575625E0,-2.595096633E0,6.803480995E-1,2.726375980E0,3.824987066E0
1.309522625E0,-2.522037720E0,3.262103140E-1,1.765198830E0,3.095644414E0
1.319468625E0,-1.349851222E0,4.468196619E-1,8.648872487E-1,1.664264427E0
1.329414625E0,-2.755422170E-1,1.580295984E0,5.154063320E-1,1.684904329E0
1.339361625E0,4.881927691E-1,2.856972372E0,4.706187066E-1,2.936342160E0
1.349307625E0,1.109356119E0,3.469191054E0,4.900200605E-2,3.642575842E0
1.359254625E0,5.588938655E-1,3.814526441E0,-8.515966737E-1,3.948188346E0
1.369200625E0,-1.341577412E0,4.294793345E0,-1.303893422E0,4.684572327E0
1.379147625E0,-2.981134196E0,4.740030166E0,-5.054178259E-1,5.622321073E0
1.389093625E0,-3.470862188E0,5.776603507E0,1.553367510E0,6.915850130E0
1.399040625E0,-2.590218886E0,7.666647554E0,3.874228266E0,8.971976552E0
1.408986625E0,-1.675942837E0,1.006514442E1,5.502784830E0,1.159295293E1
1.418933625E0,-1.619388421E0,1.238326138E1,5.841333354E0,1.378726791E1
1.428879625E0,-1.344445617E0,1.452097535E1,5.699121467E0,1.565714676E1
1.438825625E0,-1.713057893E0,1.662923105E1,6.147206467E0,1.781162654E1
1.448772625E0,-2.098184459E0,1.884695131E1,7.124556869E0,2.025757296E1
1.458718625E0,-1.598700242E0,2.071120505E1,8.011318113E0,2.226412080E1
1.468665625E0,-1.103552100E0,2.132122868E1,8.706959020E0,2.305696761E1
1.478611625E0,-3.705007068E-1,2.106881842E1,9.578489437E0,2.314691859E1
1.488558625E0,9.413056064E-1,2.024596081E1,1.058376205E1,2.286484210E1
1.498504625E0,2.575978284E0,1.887658500E1,1.079161887E1,2.189566540E1
1.508451625E0,4.133111985E0,1.704237192E1,1.034138677E1,2.035851998E1
1.518397625E0,5.339883156E0,1.430040902E1,9.351366624E0,1.790151133E1
1.528344625E0,6.110314629E0,1.122037180E1,7.725013291E0,1.493012119E1
1.538290625E0,6.302213230E0,7.816449126E0,5.484337449E0,1.144083589E1
1.548236625E0,5.957112901E0,4.103104659E0,3.618896731E0,8.088205951E0
1.558183625E0,5.699118544E0,8.073314971E-1,2.605478949E0,6.318247928E0
1.568129625E0,4.938582314E0,-3.104845784E0,1.721499225E0,6.082205372E0
1.578076625E0,3.540727059E0,-7.793268424E0,4.106989257E-1,8.569740629E0
1.588022625E0,1.277954004E0,-1.247690103E1,-6.489280862E-1,1.255895431E1
1.597969625E0,-9.942694665E-1,-1.696713931E1,-1.292376162E0,1.704531092E1
1.607915625E0,-2.593146879E0,-2.067076804E1,-1.793350396E0,2.090983424E1
1.617862625E0,-3.373478858E0,-2.292726236E1,-2.712598186E0,2.333233610E1
1.627808625E0,-2.978676026E0,-2.350527366E1,-3.659306254E0,2.397417199E1
1.637755625E0,-2.190802601E0,-2.274598230E1,-3.894362569E0,2.318071152E1
1.647701625E0,-1.127358527E0,-2.115166645E1,-3.408472397E0,2.145417476E1
1.657648625E0,3.569669242E-1,-1.939843029E1,-2.699829036E0,1.958865998E1
1.667594625E0,1.108187992E0,-1.817072901E1,-2.356535497E0,1.835638126E1
1.677541625E0,1.089616431E0,-1.720003976E1,-2.504156642E0,1.741549402E1
1.687487625E0,6.768669596E-1,-1.612691079E1,-2.719503747E0,1.636860108E1
1.697433625E0,1.221336073E-1,-1.471815750E1,-2.804720483E0,1.498350872E1
1.707380625E0,-2.492469593E-1,-1.299943862E1,-2.391948574E0,1.322002067E1
1.717326625E0,-4.796149768E-1,-1.103970570E1,-1.838428336E0,1.120200658E1
1.727273625E0,-1.160077901E-1,-8.961545035E0,-1.538370278E0,9.093367382E0
1.737219625E0,5.153646706E-1,-6.698974879E0,-1.316532179E0,6.846540889E0
1.747166625E0,9.455180868E-1,-4.473974252E0,-1.062591696E0,4.694630036E0
1.757112625E0,9.342430470E-1,-2.910765002E0,-6.474043018E-1,3.124819242E0
1.767059625E0,3.339210739E-1,-2.465393111E0,-2.699747906E-1,2.502509313E0
1.777005625E0,-5.114058863E-1,-2.796919128E0,-1.558885965E-1,2.847559279E0
1.786952625E0,-1.194670212E0,-3.243140620E0,5.119880497E-2,3.456561776E0
1.796898625E0,-1.326518931E0,-3.197237054E0,4.647637434E-1,3.492561036E0
1.806844625E0,-1.166386206E0,-2.527298752E0,8.450830217E-1,2.908927823E0
1.816791625E0,-9.019300908E-1,-1.823957646E0,1.137253039E0,2.331017773E0
1.826737625E0,-3.819866849E-1,-1.285522056E0,1.452334932E0,1.976804881E0
1.836684625E0,3.719260387E-1,-8.230248392E-1,1.678026347E0,1.905641961E0
1.846630625E0,7.786486385E-1,-4.398860335E-1,1.664387131E0,1.889438527E0
1.856577625E0,6.959672550E-1,-3.129593539E-1,1.343062751E0,1.544710824E0
1.866523625E0,4.249616003E-1,-4.983698845E-1,7.345903802E-1,9.841686493E-1
1.876470625E0,3.202743303E-1,-9.085181487E-1,2.768212223E-1,1.002302780E0
1.886416625E0,2.985597631E-1,-1.283637498E0,2.838389774E-1,1.348120070E0
1.896363625E0,9.918964472E-2,-1.308011032E0,5.751204371E-1,1.432304075E0
1.906309625E0,-1.904613189E-1,-1.171441124E0,9.358549782E-1,1.511414689E0
1.916256625E0,-3.780253424E-1,-1.160986302E0,1.162191414E0,1.685669373E0
1.926202625E0,-6.656198403E-1,-1.314600259E0,1.135581247E0,1.860314054E0
1.936148625E0,-8.917367859E-1,-1.530850759E0,7.745240126E-1,1.933542342E0
1.946095625E0,-5.871875919E-1,-1.520761973E0,7.915967859E-2,1.632106768E0
1.956041625E0,-1.594514512E-1,-1.052183068E0,-6.318689076E-1,1.237647886E0
1.965988625E0,2.749640370E-2,-5.017501599E-1,-1.213448106E0,1.313379451E0
1.975934625E0,2.088940450E-1,-3.137814724E-1,-1.594138098E0,1.638100061E0
1.985881625E0,1.167508798E-1,-4.060487813E-1,-1.754174051E0,1.804337270E0
1.995828250E0,-2.571484480E-1,-5.684721529E-1,-1.651316850E0,1.765257277E0
2.005775250E0,-6.379484039E-1,-6.900842983E-1,-1.287350480E0,1.593883861E0
2.015721250E0,-9.620597868E-1,-6.634952545E-1,-7.886894041E-1,1.409899274E0
2.025668250E0,-1.012821732E0,-5.546545976E-1,-3.261887524E-1,1.199936950E0
2.035614250E0,-7.868166871E-1,-4.250183183E-1,1.217858807E-1,9.025258283E-1
2.045560250E0,-7.196717942E-1,-4.216661096E-1,3.599223993E-1,9.084458888E-1
2.055507250E0,-8.544221945E-1,-4.979488850E-1,-6.956092592E-2,9.913773756E-1
2.065453250E0,-1.102660692E0,-4.011154854E-1,-9.224712863E-1,1.492550672E0
2.075400250E0,-1.154897451E0,-1.271781099E-1,-1.629296236E0,2.001141829E0
2.085346250E0,-5.710766855E-1,2.952832210E-1,-1.886348022E0,1.992894785E0
2.095293250E0,2.604514305E-1,8.356220806E-1,-2.026362525E0,2.207316083E0
2.105239250E0,6.364333172E-1,1.097296091E0,-1.983882503E0,2.354760256E0
2.115186250E0,5.240048819E-1,9.834660047E-1,-1.435320704E0,1.817121906E0
2.125132250E0,2.670592044E-1,5.917721379E-1,-6.072035247E-1,8.889381318E-1
2.135079250E0,1.730932612E-1,1.981276399E-1,3.434245900E-1,4.326156351E-1
2.145025250E0,1.181039804E-2,-1.122221017E-1,9.739672029E-1,9.804822272E-1
2.154972250E0,-1.626944815E-1,-2.928496099E-1,1.127538475E0,1.176253969E0
2.164918250E0,-2.753079812E-1,-3.540553397E-1,9.608635926E-1,1.060381305E0
2.174864250E0,-2.552613870E-1,-2.621499735E-1,7.108722463E-1,7.995125608E-1
2.184811250E0,-9.693699575E-2,-9.815720916E-3,4.694823734E-1,4.794860044E-1
2.194757250E0,1.967899797E-1,1.299853581E-1,1.879230791E-1,3.015585732E-1
2.204704250E0,3.344384794E-1,2.089373875E-1,-4.933295846E-3,3.943707212E-1
2.214650250E0,2.810229767E-1,1.493443197E-1,-1.142797369E-1,3.381382816E-1
2.224597250E0,1.629922692E-1,-9.810458422E-2,-3.039066216E-1,3.585390131E-1
2.234543250E0,5.622253167E-3,-2.911451465E-1,-4.371776763E-1,5.252822353E-1
2.244490250E0,-1.506545254E-1,-3.759046304E-1,-3.826757792E-1,5.571730694E-1
2.254436250E0,-2.552237273E-1,-3.476567316E-1,-2.885073944E-1,5.188842555E-1
2.264383250E0,-3.749855212E-1,-4.137676907E-1,-1.834646503E-1,5.877730181E-1
2.274329250E0,-4.476184281E-1,-4.802230507E-1,-1.414915091E-1,6.715625680E-1
2.284276250E0,-3.707397848E-1,-5.095830899E-1,-1.766408765E-1,6.544653642E-1
2.294222250E0,-2.272838123E-1,-4.869496876E-1,-3.265898714E-1,6.288393067E-1
2.304168250E0,-2.196791794E-1,-4.820046973E-1,-5.131568351E-1,7.375075644E-1
2.314115250E0,-3.226193562E-1,-6.149551785E-1,-6.309818119E-1,9.382916218E-1
2.324061250E0,-4.172176575E-1,-7.733989352E-1,-6.462361012E-1,1.090796766E0
2.334008250E0,-5.299852679E-1,-8.311197245E-1,-5.424456114E-1,1.125118492E0
2.343954250E0,-6.499523722E-1,-7.871521711E-1,-4.339283786E-1,1.109207133E0
2.353901250E0,-6.660484412E-1,-7.703121901E-1,-4.489013437E-1,1.112885355E0
2.363847250E0,-5.799902907E-1,-7.295255220E-1,-6.613966888E-1,1.142821860E0
2.373794250E0,-4.297141076E-1,-6.128373170E-1,-8.312654664E-1,1.118582168E0
2.383740250E0,-3.271721445E-1,-4.971951789E-1,-8.943678868E-1,1.074308417E0
2.393687250E0,-2.178494212E-1,-3.716326547E-1,-8.593120017E-1,9.612420697E-1
2.403633250E0,-2.597477546E-1,-2.183408797E-1,-8.231903154E-1,8.903841480E-1
2.413580250E0,-4.095844829E-1,-2.825228423E-1,-8.795750890E-1,1.010559717E0
2.423526250E0,-5.785045863E-1,-3.878785586E-1,-1.023100771E0,1.237680298E0
2.433472250E0,-4.498176755E-1,-1.774173868E-1,-1.080377830E0,1.183650762E0
2.443419250E0,-8.726801254E-2,2.825292742E-1,-9.355943386E-1,9.812111206E-1
2.453365250E0,1.252553261E-1,8.800316834E-1,-6.920302516E-1,1.126521429E0
2.463312250E0,2.399337700E-1,1.475050780E0,-3.436584055E-1,1.533441919E0
2.473258250E0,1.987218997E-1,1.927929912E0,-1.281709671E-2,1.938186889E0
2.483205250E0,-3.989445604E-2,2.127998242E0,1.587226689E-1,2.134282309E0
2.493151250E0,-4.773105891E-1,2.213886824E0,3.843970533E-1,2.297146352E0
2.503098250E0,-7.867048591E-1,2.298280272E0,4.705119950E-1,2.474344010E0
2.513044250E0,-8.885506381E-1,2.631542328E0,4.945889287E-1,2.821197524E0
2.522991250E0,-9.346764719E-1,3.337476089E0,6.513527803E-1,3.526560250E0
2.532937250E0,-9.884568956E-1,4.379442902E0,9.280295764E-1,4.584518083E0
2.542884250E0,-1.048308410E0,5.666053709E0,1.406578569E0,5.931406109E0
2.552830250E0,-1.337896882E0,7.462675622E0,1.739305167E0,7.778603857E0
2.562776250E0,-1.635033816E0,9.932054780E0,2.093412547E0,1.028111977E1
2.572723250E0,-1.331953333E0,1.282863561E1,2.649295059E0,1.316688101E1
2.582669250E0,-1.100651735E0,1.571068727E1,3.270429575E0,1.608517449E1
2.592616250E0,-1.062316877E0,1.808997077E1,3.762306712E0,1.850757984E1
2.602562250E0,-4.515658468E-1,1.941004987E1,4.381355526E0,1.990352291E1
2.612509250E0,1.438893353E0,1.984957338E1,5.557325318E0,2.066300661E1
2.622455250E0,4.790959414E0,2.010220116E1,6.491350776E0,2.166078066E1
2.632402250E0,7.914132126E0,1.986348742E1,5.902290577E0,2.218171891E1
2.642348250E0,9.506938813E0,1.851934819E1,4.414773533E0,2.127999926E1
2.652295250E0,8.968530704E0,1.552954638E1,3.124182526E0,1.820334777E1
2.662241250E0,6.451195022E0,1.054484064E1,2.921186494E0,1.270216170E1
2.672188250E0,3.448096931E0,4.588641075E0,2.628117029E0,6.312843929E0
2.682134250E0,1.076414660E0,-1.101694366E0,1.803239207E0,2.371512310E0
2.692080250E0,8.333527579E-2,-5.717470615E0,7.991483188E-1,5.773651621E0
2.702027250E0,-1.198050450E-1,-9.198099407E0,-4.559424877E-1,9.210172067E0
2.711973250E0,-8.082189582E-2,-1.228088832E1,-1.510155709E0,1.237365429E1
2.721920250E0,-5.896824526E-1,-1.471599169E1,-2.383451400E0,1.491941612E1
2.731866250E0,-2.128165911E0,-1.610696945E1,-2.593031981E0,1.645257943E1
2.741813250E0,-3.926369058E0,-1.616857922E1,-1.562926830E0,1.671173445E1
2.751759250E0,-3.495543577E0,-1.572187065E1,-6.441608512E-1,1.611865332E1
2.761706250E0,-1.448036936E0,-1.533080536E1,-6.941639006E-1,1.541467702E1
2.771652250E0,-9.881350064E-1,-1.499826719E1,-7.351002574E-1,1.504874752E1
2.781599250E0,-1.080777487E0,-1.450066680E1,2.457104536E-1,1.454296364E1
2.791545250E0,-1.191896950E0,-1.307705690E1,1.793224096E0,1.325313881E1
2.801492250E0,-8.254371811E-1,-1.081733375E1,2.951773864E0,1.124317682E1
2.811438250E0,3.282223044E-1,-8.567246234E0,2.981435620E0,9.077135907E0
2.821384250E0,6.885007261E-1,-6.852851375E0,2.596598783E0,7.360565906E0
2.831331250E0,9.655486011E-1,-5.735243812E0,2.210986605E0,6.222038850E0
2.841277250E0,1.715554654E0,-5.099169660E0,1.625145736E0,5.620120786E0
2.851224250E0,2.616762321E0,-4.365605466E0,8.298122871E-1,5.156989874E0
2.861170250E0,2.806519379E0,-3.371064250E0,-1.375346982E-1,4.388569356E0
2.871117250E0,2.071453620E0,-2.496544737E0,-7.612980493E-1,3.332151024E0
2.881063250E0,9.508071857E-1,-2.250564069E0,-9.379565406E-1,2.617027971E0
2.891010250E0,2.158212048E-1,-2.730899971E0,-1.105300490E0,2.953994349E0
2.900956250E0,2.651918595E-1,-3.012012464E0,-1.047209280E0,3.199873917E0
2.910903250E0,8.865696014E-1,-2.908052478E0,-1.279666654E0,3.298533253E0
2.920849250E0,5.377878655E-1,-2.944605178E0,-2.043422800E0,3.624291955E0
2.930796250E0,-2.570323990E-1,-2.251724156E0,-2.617824175E0,3.462561298E0
2.940742250E0,-4.037716928E-1,-1.661869320E0,-3.045581914E0,3.492908589E0
2.950689250E0,2.471153934E-2,-1.335363722E0,-3.382786163E0,3.636901037E0
2.960635250E0,7.945632246E-1,-1.075837394E0,-3.556222765E0,3.799404845E0
2.970581250E0,1.350167556E0,-1.022269297E0,-3.669652902E0,4.041576347E0
2.980528250E0,1.218313282E0,-1.056493050E0,-3.654474699E0,3.994452421E0
2.990474250E0,1.036870379E0,-1.117716322E0,-3.527639236E0,3.842997338E0
3.000420958E0,8.874618866E-1,-1.203496145E0,-3.412163744E0,3.725433262E0
3.010366958E0,4.731979866E-1,-1.267916674E0,-2.735245621E0,3.051736823E0
3.020313958E0,1.015860530E-1,-1.311228170E0,-1.689432510E0,2.140986045E0
3.030259958E0,-7.578552818E-1,-1.449042365E0,-4.893897672E-1,1.706918495E0
3.040206958E0,-1.488428333E0,-1.679234381E0,1.523433749E-1,2.249101045E0
3.050152958E0,-9.270250978E-1,-1.878044391E0,5.513900971E-1,2.165746363E0
3.060099958E0,-1.807541004E-1,-1.576780053E0,9.808692563E-1,1.865747003E0
3.070045958E0,1.064052185E-1,-8.076332134E-1,1.360554696E0,1.585781372E0
3.079992958E0,3.137050566E-1,-9.932431340E-2,1.688178867E0,1.719948857E0
3.089938958E0,4.745367066E-1,3.396992558E-1,2.023292152E0,2.105775819E0
3.099884958E0,4.616366525E-1,3.746749610E-1,2.120936560E0,2.202694172E0
3.109831958E0,6.647776220E-2,1.779091376E-1,2.116887363E0,2.125390097E0
3.119777958E0,-2.593214560E-1,-8.013609052E-3,2.138999779E0,2.154676748E0
3.129724958E0,3.118298911E-1,-2.402913272E-1,2.075427096E0,2.112433533E0
3.139670958E0,6.489771297E-1,1.562984133E-1,2.012211678E0,2.120046308E0
3.149617958E0,6.451579477E-1,9.076779038E-1,1.840225185E0,2.150938559E0
