"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.625161251E-1,1.185468156E-2,-4.035163522E-3,1.116116524E-1,1.123119627E-1
4.724621249E-1,-3.025027782E-2,6.114550352E-2,1.126395746E-1,1.316872267E-1
4.824081250E-1,-9.038706355E-2,2.481558323E-3,2.258194685E-2,9.319830316E-2
4.923551250E-1,-1.311333858E-1,-1.153737509E-1,-3.053765933E-2,1.773121990E-1
5.023011251E-1,-1.454294261E-1,-1.117426300E-1,-1.329656839E-2,1.838829303E-1
5.122471249E-1,-4.429393765E-2,-3.608316779E-2,9.865654310E-2,1.140046552E-1
5.221931250E-1,1.023002904E-1,5.343478024E-2,1.802158459E-1,2.140055519E-1
5.321401251E-1,1.429836820E-1,7.343342721E-2,5.258050203E-2,1.691198118E-1
5.420861251E-1,2.405708972E-2,4.705137491E-2,-7.619855722E-2,9.272969088E-2
5.520321249E-1,-1.048942979E-1,-6.221437454E-4,-1.556809473E-1,1.877225563E-1
5.619781250E-1,-1.440924237E-1,-2.995294690E-2,-2.125451013E-1,2.585250968E-1
5.719251251E-1,-1.191780591E-1,-2.580317795E-2,-1.744633917E-1,2.128536793E-1
5.818711249E-1,-8.681830684E-2,-3.171822131E-2,-1.425434232E-2,9.352352773E-2
5.918171250E-1,-1.090832981E-1,-2.819585860E-2,1.161081612E-1,1.617877543E-1
6.017631250E-1,-5.136203365E-2,8.270828068E-2,2.214399040E-1,2.418973941E-1
6.117101251E-1,8.933489364E-2,9.982074201E-2,3.237158918E-1,3.503382400E-1
6.216561249E-1,1.549657780E-1,2.853792071E-2,3.505768311E-1,3.843604035E-1
6.316021250E-1,5.879357066E-2,5.909956276E-2,2.650472871E-1,2.778479921E-1
6.415491251E-1,-1.295052286E-2,8.189785659E-2,1.393917557E-1,1.621882749E-1
6.514951249E-1,-8.332057552E-2,-1.732529998E-2,6.807682950E-2,1.089813702E-1
6.614411250E-1,-1.710210079E-1,-1.152380955E-1,7.645819187E-2,2.199405804E-1
6.713871250E-1,-2.059232026E-1,-1.419183558E-1,1.662234589E-1,3.002922299E-1
6.813341251E-1,-1.531005162E-1,-2.052665055E-1,2.032749438E-1,3.269477162E-1
6.912801249E-1,-2.097895461E-1,-2.937231839E-1,1.739640029E-1,4.006849594E-1
7.012261250E-1,-2.982742180E-1,-2.835145301E-1,1.197170627E-1,4.285792494E-1
7.111721251E-1,-3.039885009E-1,-1.959045285E-1,4.778110743E-2,3.647884691E-1
7.211191249E-1,-2.828944694E-1,-1.413611162E-1,-4.789101681E-2,3.198527715E-1
7.310651250E-1,-3.974627298E-1,-1.551207840E-1,-1.219203118E-1,4.437382581E-1
7.410111250E-1,-5.226492050E-1,-1.814028490E-1,-1.145095325E-1,5.649616076E-1
7.509571251E-1,-5.019338355E-1,-2.755816126E-1,-1.516534034E-1,5.923525599E-1
7.609041249E-1,-5.817038538E-1,-3.936047369E-1,-1.280867855E-1,7.139399744E-1
7.708501250E-1,-7.068697540E-1,-3.971042955E-1,3.171511497E-3,8.107815545E-1
7.807961251E-1,-7.703154791E-1,-2.236302710E-1,3.379454931E-2,8.028315558E-1
7.907431249E-1,-7.758272839E-1,-9.052483857E-2,-1.128617871E-1,7.892024479E-1
8.006891250E-1,-8.944623193E-1,1.728436947E-3,-3.787475467E-1,9.713472769E-1
8.106351250E-1,-1.114502546E0,1.370622432E-1,-6.837371457E-1,1.314685692E0
8.205811251E-1,-1.211861903E0,1.985790449E-1,-7.939992607E-1,1.462353491E0
8.305281249E-1,-1.216711145E0,1.479456657E-1,-7.189175034E-1,1.420956124E0
8.404741250E-1,-1.406057290E0,4.560068071E-2,-6.226641476E-1,1.538436598E0
8.504201251E-1,-1.704787591E0,-9.202932715E-3,-5.456142175E-1,1.789994497E0
8.603661249E-1,-1.765469849E0,6.443105400E-2,-4.401631916E-1,1.820653394E0
8.703131250E-1,-1.707446904E0,1.226915413E-1,-3.883054054E-1,1.755337356E0
8.802591250E-1,-1.609889327E0,1.373060721E-1,-4.906094599E-1,1.688577581E0
8.902051251E-1,-1.519563586E0,1.789405864E-1,-6.171268344E-1,1.649829917E0
9.001511249E-1,-1.543552958E0,2.050741321E-1,-6.724508500E-1,1.696113581E0
9.100981250E-1,-1.759924934E0,1.261601096E-1,-6.732203436E-1,1.888512054E0
9.200441251E-1,-2.003681029E0,3.963769019E-2,-6.432568717E-1,2.104777474E0
9.299901249E-1,-2.226218309E0,-6.778326273E-2,-6.422944200E-1,2.318013083E0
9.399371250E-1,-2.290227194E0,-1.535817969E-1,-6.879448020E-1,2.396246235E0
9.498831250E-1,-2.031888874E0,-1.417137033E-1,-6.491543734E-1,2.137769064E0
9.598291251E-1,-1.497912516E0,-5.541874051E-2,-4.966110420E-1,1.579061642E0
9.697751249E-1,-1.023451385E0,3.818348765E-2,-3.621613348E-1,1.086310982E0
9.797221250E-1,-5.522949538E-1,2.160996419E-1,-3.570017151E-1,6.922275607E-1
9.896681251E-1,-2.024652141E-1,2.568822169E-1,-3.417533461E-1,4.730496654E-1
9.996141251E-1,-6.533427523E-2,1.158128768E-1,-2.141472383E-1,2.520718740E-1
1.009560125E0,1.203648611E-1,3.204215705E-2,-1.069549298E-1,1.641759929E-1
1.019507125E0,5.261585942E-1,-8.552137613E-3,-7.604769906E-2,5.316947036E-1
1.029453125E0,1.084435578E0,-9.600134075E-2,-1.475952348E-2,1.088776664E0
1.039399125E0,2.033332698E0,-2.367186785E-2,1.348894362E-1,2.037939493E0
1.049345125E0,3.063292546E0,1.568164766E-1,1.666327822E-1,3.071826673E0
1.059292125E0,3.865635491E0,1.838785601E-1,-1.575695980E-1,3.873212781E0
1.069238125E0,4.630901826E0,1.071069574E-1,-6.408665299E-1,4.676262774E0
1.079184125E0,5.539714674E0,1.378603882E-1,-8.502190697E-1,5.606274755E0
1.089130125E0,6.691586922E0,3.436525583E-1,-6.345024204E-1,6.730380816E0
1.099077125E0,8.073929513E0,6.565622109E-1,-1.916775580E-1,8.102848388E0
1.109023125E0,9.504562504E0,9.706383830E-1,5.969387376E-1,9.572626762E0
1.118969125E0,1.081355645E1,8.575286740E-1,1.365472205E0,1.093310902E1
1.128915125E0,1.202092112E1,7.262177521E-1,1.389721777E0,1.212275807E1
1.138862125E0,1.351586120E1,6.945813918E-1,1.233735605E0,1.358981423E1
1.148808125E0,1.552740980E1,4.992773724E-1,1.533376172E0,1.561092488E1
1.158754125E0,1.774336537E1,3.719466501E-1,2.263272407E0,1.789099665E1
1.168701125E0,2.053672179E1,5.794140476E-1,2.885445389E0,2.074652881E1
1.178647125E0,2.399218066E1,4.922443414E-1,3.294689673E0,2.422234541E1
1.188593125E0,2.679855181E1,1.682378429E-1,3.469920201E0,2.702278722E1
1.198539125E0,2.961761844E1,8.533865064E-1,3.213222756E0,2.980363050E1
1.208486125E0,3.352491973E1,2.286133851E0,2.903343716E0,3.372797141E1
1.218432125E0,3.673078669E1,2.658897357E0,3.938065828E0,3.703685716E1
1.228378125E0,3.765949995E1,2.583715028E0,7.556009463E0,3.849684141E1
1.238324125E0,3.578062116E1,2.346185340E0,1.183895109E1,3.776133206E1
1.248271125E0,3.336511532E1,1.839712969E0,1.693464282E1,3.746194859E1
1.258217125E0,3.119951013E1,1.298274833E0,2.227578664E1,3.835760186E1
1.268163125E0,2.839966681E1,9.344727695E-1,2.479720192E1,3.771359884E1
1.278109125E0,2.676494202E1,1.281168219E0,2.551564463E1,3.700069775E1
1.288056125E0,2.555781475E1,1.351903741E0,2.881892153E1,3.854296014E1
1.298002125E0,2.206801168E1,1.815071633E0,3.308216622E1,3.980855870E1
1.307948125E0,1.595200888E1,3.183949256E0,3.605329320E1,3.955305387E1
1.317895125E0,1.051745462E1,6.533913243E0,3.764740323E1,3.963124833E1
1.327841125E0,6.391370405E0,1.281278614E1,4.026969000E1,4.273950207E1
1.337787125E0,3.465250323E0,1.718862248E1,4.731256302E1,5.045726233E1
1.347733250E0,-1.356635015E0,1.678505467E1,6.038439719E1,6.268854714E1
1.357680250E0,-1.238079034E1,8.694587481E0,7.561063095E1,7.710932066E1
1.367626250E0,-2.623258578E1,-9.965684456E-1,7.807228067E1,8.236760719E1
1.377572250E0,-3.642909609E1,-2.902220466E0,6.243787384E1,7.234631998E1
1.387518250E0,-3.741255332E1,-2.203225011E-1,4.187937701E1,5.615718927E1
1.397465250E0,-3.244746967E1,2.070972102E0,2.551136915E1,4.132743846E1
1.407411250E0,-2.703824555E1,3.185854864E0,1.358410990E1,3.042604864E1
1.417357250E0,-2.365612247E1,2.894233169E0,4.828459947E0,2.431671732E1
1.427303250E0,-2.225993834E1,1.669451990E0,-1.414579314E0,2.236722959E1
1.437250250E0,-2.100658533E1,-1.287603664E-1,-3.866804641E0,2.135990133E1
1.447196250E0,-1.898044792E1,-1.769499604E0,-3.728602191E0,1.942398019E1
1.457142250E0,-1.708036596E1,-2.381875575E0,-3.085817775E0,1.751954634E1
1.467088250E0,-1.575250773E1,-2.639543658E0,-1.907485561E0,1.608562065E1
1.477035250E0,-1.535703130E1,-3.281410646E0,1.092114727E0,1.574162573E1
1.486981250E0,-1.476295068E1,-3.882869866E0,3.845208535E0,1.574188743E1
1.496927250E0,-1.344094901E1,-3.853028017E0,3.864830621E0,1.450661404E1
1.506874250E0,-1.156148316E1,-2.961039362E0,1.816721863E0,1.207212182E1
1.516820250E0,-8.906206402E0,-1.685306715E0,8.687661454E-2,9.064674221E0
1.526766250E0,-6.708930348E0,-9.211048651E-1,-9.381740570E-1,6.836545264E0
1.536712250E0,-5.285485924E0,-6.340556931E-1,-2.009306635E0,5.689964958E0
1.546659250E0,-4.186751126E0,-1.950642836E-1,-3.044165426E0,5.180142682E0
1.556605250E0,-3.356723953E0,2.087222099E-2,-3.238587978E0,4.664384572E0
1.566551250E0,-3.313585243E0,-4.522903168E-1,-1.843479745E0,3.818747342E0
1.576497250E0,-3.775801501E0,-1.321604639E0,1.040953490E-1,4.001768563E0
1.586444250E0,-4.085756555E0,-1.823334918E0,1.130888783E0,4.614852792E0
1.596390250E0,-3.749006635E0,-1.670821407E0,4.968357213E-1,4.134433535E0
1.606336250E0,-2.628785073E0,-1.205905198E0,-6.684677267E-1,2.968428441E0
1.616282250E0,-1.135037821E0,-3.394507492E-1,-1.567886438E0,1.965147717E0
1.626229250E0,-5.054062776E-2,5.072091204E-1,-1.894686152E0,1.962052767E0
1.636175250E0,4.759139817E-1,1.068686834E0,-1.900941503E0,2.232076223E0
1.646121250E0,7.882784180E-1,1.327047812E0,-9.947425063E-1,1.836287399E0
1.656068250E0,4.079844289E-1,1.000869657E0,9.344318390E-1,1.428759681E0
1.666014250E0,-5.320395409E-1,3.036447394E-1,2.536131556E0,2.609066782E0
1.675960250E0,-1.078263623E0,-6.886909068E-2,3.087630411E0,3.271216433E0
1.685906250E0,-5.908763444E-1,3.412306416E-1,2.731860083E0,2.815782790E0
1.695853250E0,2.821101020E-1,1.150854832E0,2.104543891E0,2.415193148E0
1.705799250E0,6.005030541E-1,1.599927426E0,1.421548318E0,2.222874560E0
1.715745250E0,6.102881502E-1,1.974098942E0,6.222220981E-1,2.157933872E0
1.725691250E0,3.223521750E-1,2.073289939E0,1.254742312E-1,2.101948115E0
1.735638250E0,-5.920487843E-1,1.403753341E0,2.200821805E-1,1.539311980E0
1.745584250E0,-1.406986851E0,7.832696199E-1,1.100910255E0,1.950673393E0
1.755530250E0,-1.577454822E0,3.933416122E-1,1.906515069E0,2.505570005E0
1.765476250E0,-1.625735866E0,1.912138921E-1,2.287828374E0,2.813136777E0
1.775423250E0,-1.325634540E0,4.017996097E-1,1.959191465E0,2.399412648E0
1.785369250E0,-9.512509163E-1,7.303564113E-1,9.534119010E-1,1.532087806E0
1.795315250E0,-6.446621038E-1,8.602330112E-1,-1.663638103E-1,1.087780759E0
1.805261250E0,-4.378282522E-1,6.503103679E-1,-9.806517398E-1,1.255497904E0
1.815208250E0,-3.315865365E-1,3.194117564E-1,-1.678548503E0,1.740545483E0
1.825154250E0,-1.113686494E0,-3.435139793E-1,-1.936856271E0,2.260467137E0
1.835100250E0,-1.608964298E0,-1.040229605E0,-1.555769838E0,2.468048527E0
1.845047250E0,-2.024516266E0,-1.354971775E0,-1.187219836E0,2.710001026E0
1.854993250E0,-2.228219226E0,-1.449616562E0,-5.979585286E-1,2.724684110E0
1.864939250E0,-1.806998967E0,-1.336082929E0,-2.163586736E-2,2.247405387E0
1.874885250E0,-8.029916205E-1,-6.500215155E-1,-2.201184332E-1,1.056302815E0
1.884832250E0,1.718977614E-1,7.178802073E-2,-7.897775710E-1,8.114499195E-1
1.894778250E0,6.714380392E-1,4.643572158E-1,-1.112905233E0,1.380222707E0
1.904724250E0,1.087278495E0,7.374695492E-1,-1.334724036E0,1.872838518E0
1.914670250E0,1.108436718E0,7.959621710E-1,-1.433981692E0,1.979517928E0
1.924617250E0,7.792431542E-1,4.192453623E-1,-1.479006422E0,1.723498350E0
1.934563250E0,7.364505988E-2,-2.047367477E-1,-1.057219859E0,1.079376932E0
1.944509250E0,-4.352365469E-1,-5.661566556E-1,-5.349266402E-1,8.922503689E-1
1.954455250E0,-6.820205493E-1,-8.426030713E-1,-2.864831614E-1,1.121251340E0
1.964402250E0,-6.289591138E-1,-8.903280455E-1,-3.393968817E-1,1.141693408E0
1.974348250E0,-5.139356842E-1,-8.166589755E-1,-2.902733266E-1,1.007631070E0
1.984294250E0,-3.089754997E-1,-8.148539400E-1,-3.004708707E-1,9.218110149E-1
1.994240250E0,-5.645704156E-1,-9.237396204E-1,-7.804910231E-1,1.334616378E0
2.004187250E0,-1.175244957E0,-1.161245334E0,-1.012184677E0,1.937578194E0
2.014133250E0,-1.676589832E0,-1.509182732E0,-8.689406848E-1,2.417363005E0
2.024079250E0,-1.599141268E0,-1.434314983E0,-8.131571511E-1,2.296897215E0
2.034026250E0,-1.116333309E0,-9.418116099E-1,-1.204795469E0,1.893341303E0
2.043972250E0,-9.071250495E-1,-6.966969144E-1,-1.860479940E0,2.183952393E0
2.053918250E0,-9.126571003E-1,-6.985235846E-1,-1.960165612E0,2.272251616E0
2.063864250E0,-9.734253122E-1,-7.592972052E-1,-1.421817144E0,1.882990461E0
2.073811250E0,-7.684048283E-1,-6.616247302E-1,-1.045537122E0,1.456482454E0
2.083757250E0,-3.985158864E-1,-3.376445442E-1,-1.000904229E0,1.128994254E0
2.093703250E0,4.998441137E-2,2.140782595E-2,-1.026881069E0,1.028319730E0
2.103649250E0,1.511071547E-1,2.874216396E-1,-1.143203239E0,1.188426782E0
2.113596250E0,-4.392501488E-3,2.940781099E-1,-1.180908351E0,1.216982236E0
2.123542250E0,-3.058475865E-1,6.416675985E-2,-1.287620037E0,1.325000180E0
2.133488250E0,-5.628921916E-1,-8.255099058E-2,-1.458292075E0,1.565336406E0
2.143434250E0,-4.466959567E-1,-9.052893162E-2,-1.406246009E0,1.478262697E0
2.153381250E0,-1.142681338E-1,7.841993272E-2,-1.343075030E0,1.350206439E0
2.163327250E0,2.792209562E-1,2.274584430E-1,-7.508585036E-1,8.327605767E-1
2.173273250E0,6.346924549E-1,1.990672874E-1,6.826752182E-2,6.686723800E-1
2.183219250E0,5.836732326E-1,-4.584217072E-2,1.532158343E-1,6.051867802E-1
2.193166250E0,4.556051034E-1,-2.928256363E-1,-1.169805292E-1,5.540824015E-1
2.203112250E0,4.383947377E-1,-4.935927093E-1,-2.872784559E-1,7.199670964E-1
2.213058250E0,5.549707858E-1,-6.558231229E-1,-3.455131058E-1,9.259999179E-1
2.223005250E0,9.266573080E-1,-4.465465969E-1,-5.833544862E-1,1.182539676E0
2.232951250E0,1.411706724E0,-9.921263158E-2,-7.341554204E-1,1.594284542E0
2.242897250E0,1.741672412E0,-1.505400753E-1,-3.540407217E-1,1.783656339E0
2.252843250E0,1.759012768E0,-3.445109296E-1,3.033114481E-1,1.817914061E0
2.262790250E0,1.794376290E0,-4.351012570E-1,8.478239771E-1,2.031724605E0
2.272736250E0,1.548714442E0,-7.387074047E-1,9.106336713E-1,1.942539249E0
2.282682250E0,1.266416717E0,-8.454752237E-1,-8.806253951E-2,1.525252329E0
2.292628250E0,1.411210587E0,-4.204457957E-1,-1.587457069E0,2.165250548E0
2.302575250E0,1.488796999E0,2.767428696E-2,-2.271727481E0,2.716252588E0
2.312521250E0,1.256491361E0,-6.999818802E-2,-2.059946008E0,2.413927886E0
2.322467250E0,1.221770302E0,-7.559134215E-1,-1.000985944E0,1.751028450E0
2.332413250E0,1.615330161E0,-1.437655497E0,5.218956450E-1,2.224526899E0
2.342360250E0,1.907137067E0,-1.570114228E0,1.649822302E0,2.970579759E0
2.352305958E0,2.072922295E0,-1.438526148E0,2.001926426E0,3.220880894E0
2.362251958E0,2.756514576E0,-9.708015203E-1,2.084694933E0,3.589816313E0
2.372197958E0,3.610394587E0,-3.463563108E-1,1.915317467E0,4.101628063E0
2.382144958E0,4.188252691E0,1.746826440E-1,1.359608617E0,4.406870797E0
2.392090958E0,5.665711062E0,1.114989181E0,5.363241978E-1,5.799234980E0
2.402036958E0,7.940451613E0,2.289562073E0,-4.844648402E-2,8.264091805E0
2.411982958E0,9.140199693E0,2.706828738E0,-5.229410907E-1,9.546917808E0
2.421929958E0,9.480966066E0,2.268292242E0,-1.193627032E-1,9.749262264E0
2.431875958E0,9.603226082E0,8.704416651E-1,1.096840593E0,9.704776101E0
2.441821958E0,1.046601900E1,-6.204246640E-2,2.441742293E0,1.074725586E1
2.451767958E0,1.290787006E1,3.991274321E-1,3.773478402E0,1.345405334E1
2.461714958E0,1.639114179E1,1.315684918E0,5.049741976E0,1.720175718E1
2.471660958E0,1.981255115E1,1.967325527E0,5.748205919E0,2.072316154E1
2.481606958E0,2.321656154E1,1.773455830E0,6.111540205E0,2.407290591E1
2.491553958E0,2.619874443E1,6.752879190E-1,6.074284086E0,2.690217743E1
2.501499958E0,2.784317326E1,-1.039256628E0,5.137817416E0,2.833230523E1
2.511445958E0,2.973199232E1,-2.750719693E0,3.791086707E0,3.009867380E1
2.521391958E0,3.298104213E1,-4.813782266E0,1.997984233E0,3.339032166E1
2.531338958E0,3.661499077E1,-5.972461842E0,-1.807230370E0,3.714288533E1
2.541284958E0,4.086430037E1,-6.214281632E0,-3.355248116E0,4.147006187E1
2.551230958E0,4.543098983E1,-7.737065572E0,1.672841620E0,4.611545749E1
2.561176958E0,4.668950711E1,-1.023756712E1,9.809435159E0,4.879490622E1
2.571123958E0,4.472959994E1,-1.362975911E1,1.850827006E1,5.028979524E1
2.581069958E0,4.196823130E1,-1.602784492E1,2.876676904E1,5.334558325E1
2.591015958E0,3.968523039E1,-1.594904902E1,3.867664182E1,5.766430697E1
2.600961958E0,3.909907976E1,-1.420029533E1,4.308770179E1,5.989103832E1
2.610908958E0,3.796985378E1,-1.148592778E1,4.570646853E1,6.052038995E1
2.620854958E0,3.396576938E1,-7.821170753E0,5.205689557E1,6.264794153E1
2.630800958E0,2.688364751E1,-3.324379495E0,6.127373530E1,6.699442245E1
2.640747958E0,1.886377492E1,3.699609942E0,7.083085024E1,7.339304098E1
2.650693958E0,9.780739363E0,1.271611179E1,8.126086092E1,8.282928153E1
2.660639958E0,1.100020893E0,1.970485947E1,9.094875235E1,9.306539145E1
2.670585958E0,-9.001090924E0,2.544363032E1,8.922442248E1,9.321692727E1
2.680532958E0,-1.955331835E1,2.979292264E1,7.259990428E1,8.087457326E1
2.690478958E0,-2.742358408E1,2.826723439E1,5.455629024E1,6.728653883E1
2.700424958E0,-3.262500283E1,2.455243747E1,3.878621630E1,5.631681428E1
2.710370958E0,-3.665071024E1,1.918341881E1,2.687345231E1,4.933011815E1
2.720317958E0,-3.842490282E1,1.378490680E1,2.009782043E1,4.550185928E1
2.730263958E0,-3.580772183E1,1.099481897E1,1.484759146E1,4.029305101E1
2.740209958E0,-3.004334018E1,1.013305399E1,8.291258240E0,3.277233643E1
2.750155958E0,-2.472957536E1,9.361566507E0,3.906003206E0,2.672915424E1
2.760102958E0,-1.957042029E1,8.015008290E0,2.541812711E0,2.130029390E1
2.770048958E0,-1.554689156E1,7.127242495E0,5.185053563E-1,1.711058942E1
2.779994958E0,-1.298128653E1,5.925078930E0,-4.899650602E-1,1.427796995E1
2.789940958E0,-1.144450026E1,3.919435430E0,2.927981909E-1,1.210059052E1
2.799887958E0,-1.030409674E1,2.229877789E0,1.032411366E0,1.059304667E1
2.809833958E0,-8.791250142E0,1.086422024E0,4.581913634E-1,8.869967937E0
2.819779958E0,-7.528590115E0,1.781441957E-1,-2.001034141E-1,7.533355550E0
2.829725958E0,-7.471690274E0,-1.532487395E0,5.732856174E-1,7.648746928E0
2.839672958E0,-7.557069563E0,-3.701975725E0,1.582626100E0,8.562629855E0
2.849618958E0,-7.268273828E0,-4.942599351E0,1.796956959E0,8.971407197E0
2.859564958E0,-5.732642385E0,-4.423655453E0,1.394826543E0,7.374107225E0
2.869511958E0,-3.262062795E0,-2.910751553E0,7.620163067E-1,4.437814454E0
2.879457958E0,-7.619050634E-1,-1.518615460E0,-5.548667785E-1,1.787335834E0
2.889403958E0,6.234087905E-1,-5.103900057E-1,-2.685779346E0,2.804023391E0
2.899349958E0,1.392003653E0,-5.812307775E-2,-3.770140811E0,4.019330068E0
2.909296958E0,1.481445149E0,-3.566462409E-1,-2.994726341E0,3.360098529E0
2.919242958E0,1.228574561E0,-5.975240439E-1,-9.777176070E-1,1.679988736E0
2.929188958E0,1.612670702E0,-6.837424082E-1,5.173534548E-1,1.826435071E0
2.939134958E0,2.151003820E0,-2.231736034E-1,2.830742713E-1,2.180998609E0
2.949081958E0,2.873048707E0,3.636126137E-1,-9.276221716E-1,3.040905440E0
2.959027958E0,3.180358188E0,8.704141831E-1,-2.108138759E0,3.913636172E0
2.968973958E0,2.520827346E0,7.608309299E-1,-3.300828080E0,4.222428238E0
2.978919958E0,2.322809049E0,9.356509835E-1,-3.569173179E0,4.360032319E0
2.988866958E0,2.907664808E0,8.750469321E-1,-1.894695507E0,3.579119003E0
2.998812958E0,2.094349855E0,-3.527660286E-1,-6.271466231E-1,2.214510798E0
3.008758958E0,-4.882361116E-3,-1.421865091E0,-2.948294771E-1,1.452118658E0
3.018704958E0,-1.245990346E0,-2.319644828E0,5.275767267E-1,2.685438749E0
3.028651958E0,-1.688155186E0,-2.475585392E0,9.862568808E-1,3.154535402E0
3.038597958E0,-1.034939483E0,-1.698354192E0,4.533539253E-1,2.039861876E0
3.048543958E0,3.708975500E-1,-2.664003146E-1,-1.009953307E0,1.108395147E0
3.058489958E0,1.301239371E0,9.691566986E-1,-2.460476772E0,2.947275785E0
3.068436958E0,1.133209470E0,1.109916721E0,-2.655635780E0,3.093296013E0
3.078382958E0,-3.511831508E-1,4.956678861E-1,-1.734121610E0,1.837442249E0
3.088328958E0,-1.667968989E0,1.158333421E-3,-2.600519925E-1,1.688119940E0
3.098275958E0,-2.448053485E0,-2.615459561E-1,1.375896036E0,2.820365589E0
3.108221958E0,-2.096996890E0,-1.589770228E-1,2.377213590E0,3.173927236E0
3.118167958E0,-1.330910190E0,3.350711846E-1,1.718884351E0,2.199581334E0
3.128113958E0,-4.320840571E-1,9.893214065E-1,5.345296508E-1,1.204647428E0
3.138060958E0,4.304858669E-1,1.598886622E0,-2.035298824E-2,1.655950106E0
