"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.908208244E-3,-5.582349574E-1,-1.988450933E-1,-1.044676997E0,1.201047737E0
8.038791828E-3,-3.877471059E-1,7.749314904E-3,-9.595250188E-1,1.034937743E0
1.798479166E-2,-2.572775801E-2,1.230213243E-1,-1.688441992E-1,2.104864066E-1
2.793179173E-2,3.261006787E-1,-4.987908840E-2,7.825504124E-1,8.492436188E-1
3.787779179E-2,1.693560498E-1,-2.086695850E-2,8.720601743E-1,8.885976869E-1
4.782379162E-2,-2.994538755E-1,2.196103102E-1,7.470648301E-1,8.342704431E-1
5.777079170E-2,-4.129809843E-1,3.387923527E-1,4.398164517E-1,6.919335682E-1
6.771679176E-2,-2.477871105E-1,5.214985460E-1,1.346667852E-1,5.928695714E-1
7.766379183E-2,1.302972705E-1,8.111859816E-1,8.833388686E-2,8.263189161E-1
8.760979166E-2,4.355844928E-1,1.081203384E0,5.466561913E-3,1.165660538E0
9.755679173E-2,5.565683182E-2,1.141959463E0,-9.270592310E-2,1.147067341E0
1.075027918E-1,-2.143106863E-1,1.112676607E0,-4.676427662E-2,1.134092236E0
1.174497916E-1,-9.722656997E-2,1.150401673E0,-6.144488096E-2,1.156136881E0
1.273957917E-1,1.327700215E-1,1.291732383E0,2.099290022E-1,1.315397512E0
1.373417918E-1,3.442935228E-1,1.288602369E0,5.124429631E-1,1.428856846E0
1.472887918E-1,-1.165390508E-2,1.026588051E0,6.221772207E-1,1.200467964E0
1.572347917E-1,-5.555906272E-1,7.626388890E-1,6.349380380E-1,1.137297381E0
1.671817917E-1,-7.255143321E-1,5.903997964E-1,2.468070258E-1,9.673968542E-1
1.771277918E-1,-5.456321246E-1,6.271226496E-1,-1.695962242E-1,8.483867704E-1
1.870747916E-1,-2.259484544E-1,8.119209766E-1,-4.307592608E-2,8.438743460E-1
1.970207917E-1,3.034451118E-1,9.526359755E-1,6.787791453E-1,1.208443365E0
2.069667918E-1,1.148053869E0,9.988523680E-1,1.694364637E0,2.277411966E0
2.169137918E-1,2.037082079E0,8.295433152E-1,2.733938184E0,3.508883512E0
2.268597917E-1,2.646731640E0,7.900564831E-1,3.382999586E0,4.367386384E0
2.368067917E-1,3.709357543E0,1.214583051E0,3.597943234E0,5.308459370E0
2.467527918E-1,5.573393467E0,1.528196708E0,3.221793020E0,6.616498332E0
2.566997916E-1,8.150605806E0,1.599256166E0,3.420400132E0,8.982712973E0
2.666457917E-1,1.224150031E1,1.544168962E0,5.145760859E0,1.336853180E1
2.765927918E-1,1.744943637E1,8.720017022E-1,7.606011343E0,1.905504198E1
2.865387918E-1,2.085314738E1,-7.537733406E-1,9.911464394E0,2.310106180E1
2.964847917E-1,2.281031804E1,-2.059850113E0,1.127302247E1,2.552713512E1
3.064317917E-1,2.589407877E1,-2.849397304E0,1.010418511E1,2.794131237E1
3.163777918E-1,2.892110513E1,-3.620442150E0,5.596249064E0,2.967921708E1
3.263247916E-1,3.166129749E1,-4.083234651E0,-5.426800847E-1,3.192812343E1
3.362707917E-1,3.342708879E1,-4.628379922E0,-3.775864066E0,3.395657985E1
3.462177918E-1,3.448467937E1,-4.824687908E0,-9.799149907E-1,3.483433590E1
3.561637918E-1,3.456576855E1,-4.868998109E0,6.011610121E0,3.542088303E1
3.661107917E-1,3.138234555E1,-5.803918190E0,1.258083645E1,3.430473035E1
3.760567917E-1,2.639806432E1,-6.508055102E0,1.852717294E1,3.290089236E1
3.860027918E-1,2.170095388E1,-6.335791451E0,2.247784770E1,3.187988849E1
3.959497917E-1,1.718406282E1,-4.230360537E0,2.277034180E1,2.883880079E1
4.058957917E-1,1.356329498E1,8.217232490E-1,2.093629244E1,2.495929769E1
4.158427918E-1,8.590776014E0,4.191314585E0,1.975180326E1,2.194316026E1
4.257887916E-1,8.617569418E-1,4.364293935E0,2.118954237E1,2.165147553E1
4.357357917E-1,-8.553504692E0,3.159555842E0,2.505362806E1,2.666138621E1
4.456817918E-1,-1.733955081E1,2.109767209E0,2.970005249E1,3.445583053E1
4.556287918E-1,-2.537826781E1,1.886342175E0,3.464368387E1,4.298603955E1
4.655747917E-1,-2.966724493E1,1.217611324E0,4.102848551E1,5.064547978E1
4.755207917E-1,-3.053478462E1,-7.271240705E-1,4.219303102E1,5.208794148E1
4.854677918E-1,-3.048166617E1,-1.627990553E0,3.452063506E1,4.608097841E1
4.954137916E-1,-2.949622556E1,-3.003984237E0,2.358965600E1,3.788829785E1
5.053607917E-1,-2.701349546E1,-4.674570587E0,1.347015819E1,3.054546953E1
5.153067918E-1,-2.250452036E1,-4.397224869E0,4.659750234E0,2.339876696E1
5.252537918E-1,-1.714285749E1,-2.564260756E0,-3.416689489E0,1.766710965E1
5.351997917E-1,-1.195397517E1,4.589649135E-1,-9.597896930E0,1.533713783E1
5.451457917E-1,-7.783348038E0,3.374412366E0,-1.063621625E1,1.360500870E1
5.550927918E-1,-5.578101060E0,4.588828186E0,-6.159241791E0,9.492566302E0
5.650387916E-1,-5.188734385E0,4.301982497E0,2.649806106E-1,6.745386027E0
5.749857917E-1,-6.762898394E0,3.046519808E0,5.493611133E0,9.230267651E0
5.849317918E-1,-8.651976482E0,1.412589653E0,7.885710565E0,1.179137556E1
5.948787918E-1,-9.177610763E0,4.083993620E-1,6.532606391E0,1.127254521E1
6.048247917E-1,-8.280819206E0,4.259252214E-1,2.673737590E0,8.712189835E0
6.147717917E-1,-6.507622992E0,1.116412393E0,-7.706127369E-1,6.647509130E0
6.247177918E-1,-4.556163593E0,1.740683940E0,-2.397677675E0,5.434838130E0
6.346637916E-1,-3.026293996E0,2.208885115E0,-2.984719416E0,4.790216988E0
6.446107917E-1,-2.118024647E0,2.386963822E0,-2.987444218E0,4.371321042E0
6.545567918E-1,-1.606306738E0,2.133445508E0,-1.768978032E0,3.203294297E0
6.645037918E-1,-1.725803069E0,1.748798121E0,-2.852716184E-1,2.473473468E0
6.744497917E-1,-2.319844657E0,1.304881017E0,9.703629792E-1,2.833019240E0
6.843967917E-1,-2.889983120E0,6.353549445E-1,1.957862978E0,3.548084805E0
6.943427918E-1,-3.001558812E0,4.239178723E-1,2.146261436E0,3.714229370E0
7.042887916E-1,-3.038921936E0,4.697775847E-1,1.787493825E0,3.556806388E0
7.142357917E-1,-2.904474567E0,3.418662339E-1,1.238385311E0,3.175916122E0
7.241817918E-1,-2.484703540E0,3.469579893E-1,8.738897681E-1,2.656654824E0
7.341287918E-1,-1.983010098E0,4.824052316E-1,8.388438964E-1,2.206513753E0
7.440747917E-1,-1.666363783E0,3.231031036E-1,1.009798940E0,1.975058929E0
7.540217917E-1,-1.700716321E0,1.052089512E-1,1.027257557E0,1.989664046E0
7.639677918E-1,-1.938240161E0,-1.853567362E-1,8.990632010E-1,2.144632062E0
7.739147916E-1,-2.091939194E0,-5.911459011E-1,5.585482585E-1,2.244468584E0
7.838607917E-1,-1.819205176E0,-6.007446903E-1,5.073629387E-1,1.981872550E0
7.938067918E-1,-1.349516907E0,-3.060011673E-1,8.532420802E-1,1.625685900E0
8.037542084E-1,-9.840149852E-1,-3.649247289E-3,1.130307716E0,1.498630822E0
8.137002084E-1,-7.348047537E-1,2.416981673E-1,1.117344439E0,1.358975579E0
8.236472085E-1,-7.320862370E-1,3.726810604E-1,1.055679703E0,1.337647587E0
8.335932083E-1,-8.936916563E-1,3.670326501E-1,1.227132930E0,1.561810798E0
8.435402084E-1,-9.579442240E-1,2.159821129E-1,1.401776397E0,1.711514673E0
