"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.821339375E0,4.978749542E-1,-3.660415471E-1,-7.388582629E-1,9.632120311E-1
1.831286375E0,2.146226718E-1,-5.907740182E-1,-5.952085465E-1,8.656500711E-1
1.841232375E0,2.080550609E-1,-7.016313797E-1,-4.403859339E-1,8.541154911E-1
1.851179375E0,4.703581401E-1,-4.772070569E-1,-4.213579613E-1,7.915212484E-1
1.861125375E0,9.367148113E-1,-7.514841557E-2,-2.840500985E-1,9.817160386E-1
1.871072375E0,1.318898693E0,2.341207606E-1,-1.019093857E-1,1.343388186E0
1.881018375E0,1.402201928E0,4.108709800E-1,-1.683197405E-1,1.470821792E0
1.890965375E0,1.359828472E0,2.698156732E-1,-2.972057855E-1,1.417838231E0
1.900911375E0,1.162118616E0,-1.039868832E-2,-4.220461786E-2,1.162931227E0
1.910858375E0,7.818699427E-1,-2.771165067E-1,5.039744041E-1,9.706206085E-1
1.920804375E0,4.216408204E-1,-4.385996461E-1,8.098762053E-1,1.012941311E0
1.930751000E0,2.020777995E-1,-3.986567312E-1,7.843472618E-1,9.027531520E-1
1.940698000E0,1.683999387E-1,-3.635219818E-1,7.522507256E-1,8.522839461E-1
1.950644000E0,1.877091076E-1,-1.716877002E-1,9.225549746E-1,9.569843554E-1
1.960591000E0,1.974838066E-1,1.834330022E-2,1.014346905E0,1.033555017E0
1.970537000E0,3.504553552E-1,1.365517813E-1,7.960136265E-1,8.803993631E-1
1.980484000E0,4.305325716E-1,1.570591360E-1,3.405570789E-1,5.709684679E-1
1.990430000E0,4.351926928E-1,1.485707331E-1,1.025729899E-1,4.711551346E-1
2.000377000E0,3.748473077E-1,1.134131795E-1,1.173880436E-1,4.088434983E-1
2.010323000E0,3.877694350E-1,1.638068229E-1,2.011535740E-1,4.665410703E-1
2.020270000E0,5.220461378E-1,3.425860262E-1,4.434849948E-1,7.658826907E-1
2.030216000E0,3.833713055E-1,5.600819832E-1,6.200358242E-1,9.192985419E-1
2.040163000E0,2.938503608E-1,6.692717189E-1,5.463194283E-1,9.125445665E-1
2.050110000E0,4.347699026E-1,7.941553813E-1,4.621557391E-1,1.016511468E0
2.060056000E0,5.208751963E-1,9.510461175E-1,3.215974091E-1,1.131028108E0
2.070003000E0,6.169328530E-1,9.006910658E-1,3.976110298E-2,1.092442898E0
2.079949000E0,7.740811591E-1,9.324929023E-1,-2.108160613E-1,1.230117094E0
2.089896000E0,8.016811864E-1,9.657822704E-1,-1.826003587E-1,1.268373371E0
