"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.752708340E-3,-1.697426239E-1,4.703441799E-2,-1.303221577E-1,2.191087849E-1
1.169970841E-2,-2.653833376E-1,6.756457686E-3,-2.692362142E-1,3.781032989E-1
2.164570824E-2,-2.046430461E-2,-1.367552644E-1,-1.764028218E-1,2.241400135E-1
3.159170831E-2,1.037974334E-1,-2.141601205E-2,9.574289382E-2,1.428259586E-1
4.153870838E-2,1.765054404E-1,1.373662984E-1,2.854645765E-1,3.626481695E-1
5.148470821E-2,2.769068109E-1,1.508885694E-1,1.562750975E-1,3.519469397E-1
6.143170828E-2,3.291908591E-1,1.262384623E-1,-2.966526389E-2,3.538118130E-1
7.137770834E-2,2.538135251E-1,8.503021002E-2,-8.984363794E-2,2.823531856E-1
8.132470842E-2,1.624893721E-1,1.878710389E-3,-7.263067760E-2,1.779930924E-1
9.127070825E-2,1.312637056E-1,-1.007054257E-1,-3.812903546E-2,1.697809369E-1
1.012167083E-1,-1.762365416E-2,-2.599227691E-1,1.049563515E-1,2.808670055E-1
1.111637084E-1,-3.485488705E-2,-3.096556771E-1,2.811445805E-1,4.196948613E-1
1.211097082E-1,-5.300281718E-2,-2.430880505E-1,2.013680937E-1,3.200784405E-1
1.310567083E-1,-1.026891667E-1,-1.472305512E-1,4.862186395E-2,1.859730783E-1
1.410027083E-1,-5.649280094E-2,-1.707702720E-1,5.390014552E-2,1.877741943E-1
1.509487084E-1,-4.561705291E-2,-2.746080512E-1,1.116981181E-1,2.999449397E-1
1.608957082E-1,-7.252586626E-2,-2.225175458E-1,1.738208375E-1,2.915265734E-1
1.708417083E-1,6.508557670E-2,-8.272465289E-2,2.955422527E-1,3.137271483E-1
1.807887084E-1,2.649628497E-1,-4.967619002E-2,3.189235139E-1,4.175945920E-1
1.907347082E-1,3.316673011E-1,4.556150436E-3,6.495138310E-2,3.379979871E-1
2.006817083E-1,2.882414192E-1,1.330908144E-1,-2.197815605E-1,3.861349699E-1
2.106277084E-1,2.674757637E-1,9.367005587E-2,-3.637324816E-1,4.611059333E-1
2.205737084E-1,1.967694048E-1,-4.609418571E-2,-3.403336056E-1,3.958154061E-1
2.305207083E-1,9.980758578E-2,-1.365658146E-1,-1.642248257E-1,2.357574374E-1
2.404667083E-1,6.864594631E-2,-1.846392828E-1,5.676586591E-2,2.050031567E-1
2.504137084E-1,9.214766018E-2,-1.925078809E-1,2.177748692E-1,3.049202669E-1
2.603597082E-1,8.528237119E-2,-1.017158246E-1,3.344391737E-1,3.598176659E-1
2.703067083E-1,1.738250037E-1,-4.625498414E-2,4.630515325E-1,4.967608853E-1
2.802527084E-1,2.051624981E-1,-6.535432935E-3,4.807698385E-1,5.227561574E-1
2.901987084E-1,1.857246722E-1,4.245487869E-2,3.122758144E-1,3.658035742E-1
3.001457083E-1,1.502273224E-1,5.257991731E-2,1.260303015E-1,2.030185533E-1
3.100917083E-1,1.613724808E-1,5.137012839E-2,-2.831799231E-2,1.717028723E-1
3.200387084E-1,1.578859323E-1,6.610862017E-3,-1.284299988E-1,2.036318632E-1
3.299847082E-1,7.101165667E-2,5.826516509E-2,-1.432954482E-1,1.702089020E-1
3.399307083E-1,-3.129429817E-3,4.007915497E-2,-1.502459604E-1,1.555312849E-1
3.498777084E-1,-5.478746049E-2,-3.328293622E-2,-1.502845520E-1,1.633856366E-1
3.598239582E-1,-3.920492314E-2,-1.590676546E-2,6.450648308E-3,4.279792109E-2
3.697709583E-1,9.232110322E-2,1.735745966E-2,2.128188423E-1,2.326291623E-1
3.797169584E-1,3.833349066E-1,1.233709878E-1,2.896996417E-1,4.960765401E-1
3.896639582E-1,5.380807380E-1,2.293090868E-1,3.067974850E-1,6.604833341E-1
3.996099583E-1,4.952190392E-1,2.297569835E-1,2.266689958E-1,5.911082828E-1
4.095559584E-1,3.324234192E-1,1.587138981E-1,9.149781525E-2,3.795619597E-1
4.195029584E-1,2.758738272E-1,1.304344243E-1,-1.105533063E-2,3.053550849E-1
4.294489583E-1,3.342847341E-1,2.161902738E-1,-7.706981063E-2,4.054926308E-1
4.393959583E-1,3.164409323E-1,3.659117389E-1,3.144983411E-2,4.847838243E-1
4.493419584E-1,1.907705270E-1,3.019350135E-1,3.063911035E-1,4.705673753E-1
4.592889582E-1,3.407611102E-3,9.856709898E-2,5.462117299E-1,5.550444475E-1
4.692349583E-1,-2.719256045E-1,-1.085114586E-1,8.528707820E-1,9.017243713E-1
4.791809584E-1,-8.096651208E-1,-3.153286457E-2,1.401453046E0,1.618833707E0
4.891279584E-1,-1.732126248E0,8.301455784E-1,1.630650451E0,2.519607889E0
4.990739583E-1,-3.944388422E0,2.662150748E0,9.328478283E-1,4.849273317E0
5.090209583E-1,-9.191225420E0,5.758698163E0,-6.712925166E-1,1.086700800E1
5.189669584E-1,-1.876921843E1,1.112933650E1,-2.150714675E0,2.192649687E1
5.289139582E-1,-2.873908832E1,1.504999283E1,-3.763330559E0,3.265884472E1
5.388599583E-1,-3.405905352E1,1.123772400E1,-5.951708320E0,3.635558278E1
5.488059584E-1,-4.284118785E1,8.206590557E-1,-5.130294973E0,4.315507832E1
5.587529584E-1,-5.938551032E1,-1.399469554E1,5.032154721E0,6.121938353E1
5.686989583E-1,-6.946661063E1,-2.553634611E1,1.861537351E1,7.631675501E1
5.786459583E-1,-6.513405772E1,-2.827285006E1,3.472940639E1,7.904385614E1
5.885919584E-1,-4.809774117E1,-2.705384125E1,4.868850174E1,7.359261671E1
5.985389582E-1,-2.488318640E1,-2.384632303E1,5.002304685E1,6.074640157E1
6.084849583E-1,-5.173531040E0,-1.861983025E1,4.224772821E1,4.645787383E1
6.184309584E-1,1.082159287E1,-1.238508805E1,3.196300914E1,3.594622694E1
6.283779584E-1,2.307660492E1,-8.597289813E0,2.584680052E1,3.570014263E1
6.383239583E-1,3.183462066E1,-6.303181529E0,2.180245687E1,3.909629516E1
6.482709583E-1,3.748099615E1,-1.949465792E0,1.732084206E1,4.133566328E1
6.582169584E-1,3.944459174E1,5.116432979E0,1.321246438E1,4.191208559E1
6.681639582E-1,4.049029843E1,9.747213183E0,1.043233553E1,4.293374030E1
6.781099583E-1,4.172694712E1,9.642548023E0,1.192107640E1,4.445479626E1
6.880559584E-1,3.990614287E1,5.553006565E0,1.544340870E1,4.314898601E1
6.980029584E-1,3.270657617E1,5.720027018E-1,1.217618574E1,3.490425205E1
7.079489583E-1,2.523499231E1,-2.502953285E0,3.476752088E0,2.559604300E1
7.178959583E-1,1.970696915E1,-4.183449495E0,-4.009029391E0,2.054113432E1
