"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.302327917E0,1.622820445E0,-3.205326676E-1,-2.010155797E-2,1.654294853E0
1.312274917E0,1.744728751E0,-1.238270706E-1,-1.422738665E-1,1.754894131E0
1.322220917E0,2.001796764E0,2.110014546E-1,-3.142352164E-1,2.037266715E0
1.332167917E0,2.472364453E0,5.670074254E-1,-4.770497668E-1,2.581019157E0
1.342114917E0,2.621085168E0,7.426776642E-1,-1.273572686E0,3.007265361E0
1.352060917E0,2.247153095E0,6.806749588E-1,-2.602222635E0,3.504936244E0
1.362007917E0,1.211827843E0,8.911337918E-1,-4.145820324E0,4.410268961E0
1.371953917E0,-1.834535406E-1,1.690425367E0,-5.502971941E0,5.759678229E0
1.381900917E0,-3.021296673E0,3.327101374E0,-6.357599226E0,7.785685908E0
1.391847917E0,-9.605662617E0,6.231267208E0,-7.536876789E0,1.370773348E1
1.401793917E0,-2.257274801E1,1.030372720E1,-1.033252590E1,2.687855722E1
1.411740917E0,-4.125494584E1,1.386451313E1,-1.609244146E1,4.640217616E1
1.421686917E0,-5.306108235E1,1.511845086E1,-1.911187930E1,5.838929651E1
1.431633917E0,-5.932358129E1,1.545837991E1,-5.601006943E0,6.155989023E1
1.441579917E0,-7.014934556E1,1.420549468E1,2.547594671E1,7.597203843E1
1.451526917E0,-7.535447612E1,3.727298262E0,6.036993819E1,9.662670056E1
1.461473917E0,-6.823291361E1,-7.771454217E0,8.653248602E1,1.104717029E2
1.471419917E0,-5.265652987E1,-1.430844543E1,9.320012684E1,1.079986361E2
1.481366917E0,-3.302030268E1,-1.744344297E1,8.288906256E1,9.091320467E1
1.491312917E0,-8.884115621E0,-1.875696968E1,6.432927502E1,6.759443059E1
1.501259917E0,1.392724206E1,-1.680249809E1,4.676792529E1,5.160940659E1
1.511206917E0,3.448167857E1,-1.302181475E1,3.501791737E1,5.084101055E1
1.521152917E0,4.750919319E1,-1.104478460E1,2.833139706E1,5.640725807E1
1.531099917E0,5.372951733E1,-8.358923973E0,2.449412202E1,5.963803029E1
1.541045917E0,5.650029765E1,-1.525272515E0,1.923776400E1,5.970512252E1
1.550992417E0,5.804795740E1,1.707688102E0,1.422594005E1,5.979012400E1
1.560939417E0,6.421921171E1,-3.315585283E0,1.375559704E1,6.575953702E1
1.570885417E0,6.352837020E1,-8.300654131E0,6.773522201E0,6.442542419E1
1.580832417E0,5.307254757E1,-1.194842968E1,-6.269143717E0,5.476095726E1
1.590778417E0,3.919734105E1,-1.722073188E1,-1.432289390E1,4.514565806E1
1.600725417E0,2.505142716E1,-2.193006183E1,-1.448303628E1,3.630784976E1
1.610672417E0,1.565341379E1,-2.402227043E1,-8.047473786E0,2.978020608E1
1.620618417E0,1.169616676E1,-2.346043019E1,-3.587772002E0,2.645872653E1
1.630565417E0,1.104515765E1,-2.007728267E1,-3.687802659E0,2.320975388E1
1.640511417E0,1.186379825E1,-1.597566437E1,-5.744877684E0,2.071171602E1
1.650458417E0,1.235468252E1,-1.160546475E1,-6.720297335E0,1.823423672E1
1.660405417E0,1.212359822E1,-8.565812497E0,-6.657637403E0,1.626895551E1
1.670351417E0,1.033913326E1,-6.193996471E0,-6.418874538E0,1.365522680E1
1.680298417E0,9.262259735E0,-3.463822140E0,-6.684270301E0,1.193595361E1
1.690244417E0,8.969817676E0,-1.059787372E0,-6.474894372E0,1.111328194E1
1.700191417E0,8.485058355E0,1.405408103E0,-5.581976595E0,1.025328484E1
1.710137417E0,7.449593647E0,2.965309584E0,-3.656058125E0,8.812279356E0
1.720084417E0,5.841353234E0,2.931813224E0,5.903231978E-1,6.562424694E0
1.730031417E0,4.058132262E0,1.789454981E0,3.860696055E0,5.880098691E0
1.739977417E0,2.446311307E0,-1.386924469E-1,4.055151059E0,4.737924094E0
1.749924417E0,1.052949711E0,-2.041037282E0,2.180454199E0,3.166846506E0
1.759870417E0,7.334279537E-1,-2.848530747E0,2.083947659E-3,2.941436438E0
1.769817417E0,1.049914056E0,-2.991399860E0,-2.618488419E0,4.111845601E0
1.779764417E0,1.899810944E0,-2.504871172E0,-4.939442439E0,5.855062153E0
1.789710417E0,2.598171391E0,-1.700024741E0,-5.395166826E0,6.224821586E0
1.799657417E0,2.744513166E0,-1.200610544E0,-4.047033954E0,5.035106952E0
1.809603417E0,2.309265144E0,-7.249044675E-1,-2.427090340E0,3.427675525E0
1.819550417E0,1.185121489E0,-2.088379848E-1,-1.242407026E0,1.729653568E0
1.829497417E0,-6.032294646E-2,4.372781754E-2,-6.831185102E-1,6.871694689E-1
1.839443417E0,-1.211140575E0,1.229903340E-1,-5.142531880E-1,1.321531103E0
1.849390417E0,-1.590866727E0,6.244715220E-1,-5.265891685E-1,1.788328207E0
1.859336417E0,-1.577464470E0,1.207535402E0,9.656961702E-2,1.988934788E0
1.869283417E0,-1.445493690E0,1.619489286E0,1.148432842E0,2.455828892E0
1.879230417E0,-1.379794375E0,1.825697778E0,1.966012242E0,3.016986747E0
1.889176417E0,-1.386627869E0,1.652784501E0,2.312748622E0,3.162789852E0
1.899123417E0,-1.702876867E0,1.261637349E0,1.830841573E0,2.800624804E0
1.909069417E0,-2.461281348E0,9.833531535E-1,8.927750321E-1,2.796772525E0
1.919016417E0,-2.803542562E0,9.727474737E-1,4.428142460E-1,3.000362145E0
1.928962417E0,-2.530951215E0,1.012109760E0,1.073342314E0,2.929529645E0
1.938909417E0,-2.308258838E0,7.677090096E-1,2.316612462E0,3.359185807E0
1.948856417E0,-1.857196436E0,6.361525047E-1,3.179810597E0,3.736985957E0
1.958802417E0,-1.336373682E0,6.584111005E-1,3.078184234E0,3.419739460E0
1.968749417E0,-9.722743609E-1,6.771093267E-1,2.111602065E0,2.421292579E0
1.978695417E0,-9.841350724E-1,8.168379003E-1,1.004679118E0,1.626384372E0
1.988642417E0,-9.455074887E-1,8.270582485E-1,4.582450482E-1,1.337160530E0
1.998589417E0,-5.719124354E-1,8.136295331E-1,5.049659823E-1,1.115377736E0
2.008535417E0,-4.223302802E-1,8.125711870E-1,5.490077953E-1,1.067728598E0
2.018482417E0,-2.874372626E-1,8.429270071E-1,1.888895508E-1,9.103984741E-1
2.028428417E0,-4.172824520E-1,8.097218388E-1,1.997969469E-1,9.325732792E-1
2.038375417E0,-5.822958478E-1,6.688852179E-1,5.436637326E-1,1.040214470E0
2.048322417E0,-6.138252041E-1,5.154759139E-1,9.464830966E-1,1.240293131E0
2.058268417E0,-4.625541537E-1,4.261556017E-1,1.416946998E0,1.550259249E0
2.068215417E0,-3.966850136E-1,2.436166388E-1,1.514625905E0,1.584550315E0
2.078161417E0,-8.317731509E-1,-1.948596311E-1,1.233495870E0,1.500442905E0
2.088108417E0,-1.424213625E0,-3.724296302E-1,1.092719475E0,1.833336884E0
2.098054417E0,-1.567162699E0,-4.799230886E-1,1.090290542E0,1.968516843E0
2.108001417E0,-1.292349411E0,-6.979037797E-1,7.710104207E-1,1.658823003E0
2.117948417E0,-9.758975881E-1,-6.047564650E-1,2.007056773E-2,1.148263607E0
2.127894417E0,-5.715516622E-1,-4.593812352E-1,-3.592330492E-1,8.165481036E-1
2.137841417E0,-2.457487529E-1,-4.336400378E-1,-2.846705977E-1,5.739978058E-1
2.147787417E0,5.737214908E-4,-2.785946828E-1,3.028780963E-1,4.115221351E-1
2.157734417E0,-7.457356118E-2,-3.555838019E-1,7.789882156E-1,8.595485421E-1
2.167681417E0,-5.781035769E-1,-5.277907348E-1,8.560662854E-1,1.160007022E0
2.177627417E0,-6.816741749E-1,-4.484270614E-1,5.566637740E-1,9.877454467E-1
2.187574417E0,-3.203912381E-1,-2.453140855E-1,-3.344132267E-2,4.049047642E-1
2.197520417E0,1.565610263E-2,4.462653458E-2,-4.461478533E-1,4.486474653E-1
2.207467417E0,8.265222050E-2,2.882712400E-1,-2.672962176E-1,4.017200086E-1
2.217414417E0,2.194134783E-1,2.999978310E-1,2.217427897E-1,4.327942211E-1
2.227360417E0,2.114723382E-1,3.097398770E-1,6.355608395E-1,7.379681036E-1
2.237307417E0,2.696268082E-1,2.838858283E-1,8.342040577E-1,9.215129891E-1
2.247253417E0,4.383727010E-1,2.348294431E-1,7.727569109E-1,9.189498004E-1
2.257200417E0,3.486282830E-1,2.725457382E-1,3.178681646E-1,5.448513827E-1
2.267146417E0,1.769369284E-1,1.803462571E-1,-1.871740508E-1,3.144289655E-1
2.277093417E0,-1.229843772E-1,1.292094326E-1,-4.765019192E-1,5.087969276E-1
2.287040417E0,-9.720393028E-2,1.893661720E-1,-1.727624184E-1,2.741441306E-1
2.296986417E0,-4.740158658E-2,1.452740729E-1,4.912561619E-1,5.144745701E-1
2.306933417E0,-1.573395466E-1,-6.092623293E-2,8.814660054E-1,8.974686945E-1
2.316879417E0,-2.613495628E-1,-3.023267770E-1,6.564248744E-1,7.685041899E-1
2.326826417E0,-3.082303452E-1,-4.672141653E-1,2.755172201E-1,6.238627738E-1
2.336773417E0,-2.645024545E-1,-6.104884905E-1,-1.038372675E-1,6.733794796E-1
2.346719417E0,1.119186312E-2,-4.332225466E-1,-2.873678452E-1,5.199877990E-1
2.356666417E0,3.409167923E-1,-3.327322984E-1,9.233809669E-2,4.852436149E-1
2.366612417E0,5.940344987E-1,-4.299697405E-1,8.126647425E-1,1.094611779E0
2.376559417E0,5.019410715E-1,-6.262034672E-1,1.001112902E0,1.283083264E0
2.386506417E0,3.706184551E-1,-7.917650396E-1,1.013540574E0,1.338474659E0
2.396452417E0,9.027742825E-1,-9.123159152E-1,1.190196653E0,1.750397043E0
2.406399417E0,1.768494613E0,-9.317602462E-1,9.351083618E-1,2.206847979E0
2.416345417E0,2.672149194E0,-7.326099283E-1,1.259589654E-1,2.773619347E0
2.426292417E0,3.496696648E0,-4.709166223E-1,-1.119446586E0,3.701595680E0
2.436238417E0,3.806688833E0,-3.184042811E-1,-2.772880640E0,4.720288995E0
2.446185417E0,3.990673227E0,3.681611627E-1,-4.542372057E0,6.057570417E0
2.456132417E0,3.493080438E0,8.254923642E-1,-6.991533297E0,7.859044881E0
2.466078417E0,1.419638764E0,1.020699320E0,-9.610583049E0,9.768342125E0
2.476025417E0,-1.001580386E0,2.548776160E0,-1.131169362E1,1.163846363E1
2.485971417E0,-3.871877686E0,6.408827852E0,-1.269451919E1,1.473822678E1
2.495918417E0,-9.808481478E0,1.153935145E1,-1.380253615E1,2.049080147E1
2.505865417E0,-2.250661600E1,1.249837434E1,-1.340316664E1,2.902416237E1
2.515811417E0,-3.986844938E1,5.157407343E0,-9.390084547E0,4.128275420E1
2.525758417E0,-5.740176055E1,-5.810650089E0,6.770727232E0,5.809103645E1
2.535704417E0,-7.446903927E1,-1.615730462E1,3.577871964E1,8.418321140E1
2.545651417E0,-8.016675799E1,-2.575992493E1,6.392488626E1,1.057197896E2
2.555598792E0,-7.483056092E1,-3.144298117E1,7.895704860E1,1.132364316E2
2.565544792E0,-6.129914964E1,-3.244308894E1,8.155763752E1,1.070597404E2
2.575491792E0,-3.944981213E1,-3.013509469E1,7.446046024E1,8.949174123E1
2.585437792E0,-1.232121657E1,-2.492878065E1,5.961026793E1,6.577720369E1
2.595384792E0,1.272099070E1,-1.808987254E1,4.434069461E1,4.954961445E1
2.605331792E0,3.125265664E1,-1.291414412E1,3.552695959E1,4.904761486E1
2.615277792E0,4.402162843E1,-1.022156797E1,2.820330093E1,5.327110290E1
2.625224792E0,5.158324771E1,-5.051639398E0,1.855528635E1,5.505133201E1
2.635170792E0,5.571954000E1,1.105821331E0,9.541733254E0,5.654144190E1
2.645117792E0,5.469254439E1,3.793377061E0,4.428438476E0,5.500250166E1
2.655063792E0,5.160808200E1,3.201029558E0,4.781017978E0,5.192782348E1
2.665010792E0,4.944112727E1,8.591138542E-1,6.541804646E0,4.987943815E1
2.674957792E0,4.552833896E1,-1.664153243E0,5.074431260E0,4.584047237E1
2.684903792E0,4.019015383E1,-4.778356910E0,6.021263143E-1,4.047769405E1
2.694850792E0,3.460546179E1,-7.928218068E0,-2.979714199E0,3.562686240E1
2.704796792E0,2.920884661E1,-1.010570539E1,-5.705951600E0,3.142992023E1
2.714743792E0,2.558474703E1,-1.111546106E1,-8.050700279E0,2.903354146E1
2.724690792E0,2.209465393E1,-1.171381366E1,-9.944256749E0,2.691236528E1
2.734636792E0,1.818315551E1,-1.235025852E1,-1.226794493E1,2.517257441E1
2.744583792E0,1.405315483E1,-1.043239284E1,-1.236902107E1,2.143172096E1
2.754529792E0,1.192478821E1,-9.101744310E0,-9.888195984E0,1.796715735E1
2.764476792E0,1.183677358E1,-8.773851752E0,-7.632289900E0,1.659341835E1
2.774423792E0,9.316109667E0,-7.556820472E0,-5.238608796E0,1.308963166E1
2.784369792E0,5.344579639E0,-6.816349547E0,-2.858924173E0,9.121436295E0
2.794316792E0,3.368164031E0,-5.538587916E0,-1.477010767E0,6.648461916E0
2.804262792E0,4.263581201E0,-3.135455373E0,-1.561637519E0,5.517963102E0
2.814209792E0,4.822030933E0,-9.164990133E-1,-2.235788155E0,5.393579650E0
2.824155792E0,4.337682672E0,2.970970273E-1,-2.201890676E0,4.873610587E0
2.834102792E0,2.904404401E0,1.219480094E0,-1.954046500E0,3.706884723E0
2.844049792E0,8.205428423E-1,1.728462675E0,-1.555486248E0,2.465848990E0
2.853995792E0,-7.892488365E-1,1.692644386E0,-3.067045873E-1,1.892624222E0
2.863942792E0,-2.003388814E0,1.541018482E0,1.871386021E0,3.144899099E0
2.873888792E0,-2.363110398E0,1.188716723E0,3.888724099E0,4.703138667E0
2.883835792E0,-2.593257099E0,9.257358599E-1,4.760557401E0,5.499534165E0
2.893782792E0,-3.422432916E0,7.906587464E-1,4.170638246E0,5.452743502E0
2.903728792E0,-4.281552910E0,6.829816854E-1,2.696898412E0,5.106018052E0
2.913675792E0,-4.119159359E0,7.458141106E-1,1.631581182E0,4.492857628E0
2.923621792E0,-2.490872937E0,1.459779607E0,1.444329363E0,3.228233542E0
2.933568792E0,-1.273490532E0,2.055993875E0,1.185392434E0,2.693333283E0
2.943515792E0,-1.327341342E0,2.203615020E0,7.964656162E-1,2.692974503E0
2.953461792E0,-1.587222450E0,2.025179633E0,6.363365458E-1,2.650575758E0
2.963408792E0,-1.567385332E0,1.999355990E0,1.218680779E0,2.817677056E0
2.973354792E0,-1.590723470E0,1.945652822E0,2.002813887E0,3.213600711E0
2.983301792E0,-1.555757559E0,1.723495465E0,2.387392423E0,3.330234343E0
2.993247792E0,-1.194616929E0,1.627647906E0,2.103453385E0,2.915624025E0
3.003194792E0,-9.026431587E-1,1.786627268E0,1.655775352E0,2.597767057E0
3.013141792E0,-4.666377760E-1,1.991192692E0,1.472934088E0,2.520344020E0
3.023087792E0,-2.638068552E-1,2.002405313E0,1.379663397E0,2.445954248E0
3.033034792E0,-3.972278910E-1,1.693175898E0,1.380923472E0,2.220717058E0
3.042980792E0,-7.323153748E-1,1.167538108E0,1.416730067E0,1.976500727E0
3.052927792E0,-1.199109418E0,7.089263660E-1,1.416832247E0,1.986920633E0
3.062874792E0,-1.328014941E0,4.962865216E-1,1.273549882E0,1.905742190E0
3.072820792E0,-1.102084960E0,3.918429708E-1,9.872685952E-1,1.530631064E0
3.082767792E0,-7.066732145E-1,3.242386329E-1,9.430849873E-1,1.222263072E0
3.092713792E0,-4.550587542E-1,1.201737303E-1,1.288541412E0,1.371808720E0
3.102660792E0,-5.612542038E-1,-9.855189621E-2,1.292419431E0,1.412468316E0
3.112607792E0,-6.127802335E-1,-6.681496382E-2,7.886708392E-1,1.000982291E0
3.122553792E0,-4.994144165E-1,-1.487122357E-2,2.096098173E-1,5.418230229E-1
3.132500792E0,-4.852987263E-1,2.693286002E-2,-5.423877239E-2,4.890624470E-1
3.142446792E0,-1.549782582E-1,1.333334738E-1,-4.397866309E-2,2.091176667E-1
3.152393792E0,3.368555356E-1,2.015710652E-1,-4.159431472E-2,3.947564226E-1
3.162339792E0,1.142223611E-1,3.812735438E-2,4.871777290E-1,5.018391999E-1
